Date,MARUTI.NS,HEROMOTOCO.NS,EICHERMOT.NS,BAJAJ-AUTO.NS
2017-06-16,6678.26123046875,2816.202880859375,2679.354736328125,2208.979248046875
2017-06-19,6664.79296875,2847.390380859375,2651.234619140625,2223.091064453125
2017-06-20,6626.17822265625,2826.214111328125,2602.040771484375,2213.30322265625
2017-06-21,6682.21484375,2805.55908203125,2566.231689453125,2215.032958984375
2017-06-22,6726.25244140625,2776.86474609375,2579.993408203125,2237.202880859375
2017-06-23,6637.11865234375,2724.31591796875,2532.07177734375,2220.379150390625
2017-06-27,6604.205078125,2750.44189453125,2484.94287109375,2185.00146484375
2017-06-28,6642.54248046875,2745.41748046875,2537.4921875,2183.232421875
2017-06-29,6641.89990234375,2766.183837890625,2548.22900390625,2202.297119140625
2017-06-30,6635.69384765625,2777.43994140625,2520.20703125,2194.35693359375
2017-07-03,6761.09716796875,2833.531005859375,2588.004150390625,2192.90234375
2017-07-04,6781.46142578125,2778.940673828125,2595.847412109375,2177.414794921875
2017-07-05,6782.83984375,2783.742919921875,2615.993408203125,2178.6728515625
2017-07-06,6871.4677734375,2795.449462890625,2580.76220703125,2188.57861328125
2017-07-07,6833.5439453125,2762.657470703125,2595.96875,2172.255859375
2017-07-10,6831.3828125,2799.68896484375,2603.336181640625,2190.222412109375
2017-07-11,6855.79248046875,2812.67041015625,2621.9404296875,2240.032470703125
2017-07-12,6873.85791015625,2790.496826171875,2633.8330078125,2234.498046875
2017-07-13,6957.43017578125,2814.6591796875,2614.954345703125,2237.626220703125
2017-07-14,6947.96044921875,2819.98681640625,2601.085693359375,2253.707763671875
2017-07-17,6915.82763671875,2824.7138671875,2615.290283203125,2262.89208984375
2017-07-18,6940.69677734375,2839.42138671875,2665.52294921875,2271.31396484375
2017-07-19,6951.86767578125,2829.44189453125,2722.98388671875,2264.856689453125
2017-07-20,6887.00634765625,2798.863037109375,2726.492919921875,2260.766357421875
2017-07-21,6934.859375,2762.92041015625,2693.917724609375,2258.5205078125
2017-07-24,6945.4775390625,2770.64892578125,2688.381103515625,2267.303466796875
2017-07-25,6899.78564453125,2783.21826171875,2647.71630859375,2284.10693359375
2017-07-26,6955.3154296875,2789.520751953125,2703.173095703125,2279.013916015625
2017-07-27,6986.8955078125,2779.090576171875,2712.475341796875,2278.171630859375
2017-07-28,7015.2587890625,2724.125244140625,2739.145751953125,2268.42626953125
2017-07-31,7125.2158203125,2743.22216796875,2813.290771484375,2252.705322265625
2017-08-01,7222.7158203125,2797.325439453125,2946.4306640625,2264.6162109375
2017-08-02,7167.00146484375,2853.416259765625,2913.603515625,2248.173583984375
2017-08-03,7113.5859375,2880.24267578125,2873.598876953125,2273.319091796875
2017-08-04,7143.83349609375,2968.938232421875,2958.8173828125,2305.72314453125
2017-08-07,7206.6728515625,2966.04931640625,2989.923583984375,2317.43359375
2017-08-08,7130.59423828125,2936.55908203125,3004.04541015625,2335.3603515625
2017-08-09,7043.8974609375,2914.310302734375,2944.962158203125,2270.832275390625
2017-08-10,6967.72607421875,2918.662841796875,2816.143310546875,2242.79931640625
2017-08-11,6856.16015625,2882.156494140625,2770.845703125,2236.382568359375
2017-08-14,6995.03271484375,2969.313232421875,2841.75927734375,2271.193359375
2017-08-16,7080.2587890625,3018.126220703125,2863.400390625,2285.31005859375
2017-08-17,6971.12890625,2999.92919921875,2892.486328125,2266.581298828125
2017-08-18,6986.15966796875,2991.56201171875,2947.052734375,2254.951171875
2017-08-21,6897.07275390625,2980.5693359375,2958.536865234375,2218.9775390625
2017-08-22,6891.74072265625,2917.537109375,2897.083251953125,2198.163330078125
2017-08-23,6962.486328125,2918.174560546875,2866.3232421875,2209.472900390625
2017-08-24,7069.0869140625,2913.484375,2875.923583984375,2188.538330078125
2017-08-28,7037.65478515625,2970.926513671875,2926.1875,2199.366455078125
2017-08-29,6984.2607421875,2960.79638671875,2886.04736328125,2186.97412109375
