Date,price_a,price_b,beta,spread,zscore,position,position_lag,strategy_ret,equity,buyhold_spread
2017-03-01,2327.33203125,2209.8623046875,0.5832276174982131,1038.4793042879992,2.462726767522146,-1,-1.0,-0.0229233968520128,0.9559434008417494,0.8421332597018779
2017-03-02,2364.788818359375,2185.559326171875,0.5780331305333257,1101.4631190859402,2.510147983908699,-1,-1.0,-0.02245122710733495,0.9344812984476932,0.861040184770085
2017-03-03,2396.680419921875,2152.038330078125,0.5729371059060968,1163.6978072879247,2.5213593246524195,-1,-1.0,-0.02227344278556124,0.9136671827125415,0.8802185140616307
2017-03-06,2431.061767578125,2149.4423828125,0.5676762775755105,1210.8743168400895,2.4428384910674343,-1,-1.0,-0.015030176459070076,0.8999346037315106,0.8934483536505174
2017-03-07,2420.552734375,2163.395263671875,0.5618524766820264,1205.0437474387913,2.1657604243445308,-1,-1.0,0.007970022908183683,0.9071071031391178,0.8863275498046438
2017-03-08,2396.5703125,2185.50341796875,0.5542683242716572,1185.2149953324817,1.8773003001685007,-1,-1.0,0.01557200383324394,0.9212325784263629,0.8725256538015761
2017-03-09,2408.506591796875,2180.71240234375,0.5458446631713667,1218.1763650659288,1.857860055885498,-1,-1.0,-0.006177156558593515,0.9155419805625464,0.8779153813664976
2017-03-10,2424.653564453125,2176.947265625,0.5406748557254196,1247.6329156894815,1.811326765980759,-1,-1.0,-0.007637652065125658,0.9085493894639937,0.884620593591997
2017-03-14,2458.63232421875,2237.0361328125,0.5378208565963204,1255.5076350326112,1.6926626193434975,-1,-1.0,0.0008312594907645687,0.909304629766814,0.8838852443278479
2017-03-15,2490.596923828125,2249.353515625,0.535767130511452,1285.4672452558723,1.6739335984053783,-1,-1.0,-0.010050971234631473,0.9001652350895105,0.8927691494933023
2017-03-16,2492.010986328125,2284.90185546875,0.5335284930945127,1272.9507425110269,1.499580057496856,-1,-1.0,0.007864018723037696,0.907244151352082,0.8857483961863366
2017-03-17,2490.596923828125,2301.361328125,0.5309805805630874,1268.6187497348747,1.3768641118606149,-1,-1.0,0.004392399248033911,0.911229129880264,0.8818578355969805
2017-03-20,2486.2421875,2339.380126953125,0.5279802567779334,1251.0956673700948,1.2197751676522446,-1,-1.0,0.01047077582413737,0.9207704058236641,0.8726240998916855
2017-03-21,2482.11083984375,2326.578125,0.5248373148503437,1261.0358239292027,1.1787044662303325,-1,-1.0,-0.0012104313043620144,0.919655876500325,0.8736803514191351
2017-03-22,2467.150390625,2287.34375,0.5219533282057309,1273.2637075619227,1.1490782031178801,-1,-1.0,-0.0027746788593231084,0.9171041267819472,0.8761045338200237
2017-03-23,2506.450439453125,2271.736572265625,0.5199228642680284,1325.3226539383484,1.2720790587045576,-1,-1.0,-0.019476905624142612,0.8992417762571034,0.8931683391421198
2017-03-24,2512.2939453125,2269.555419921875,0.5176773680927073,1337.3964687868047,1.238442772640877,-1,-1.0,-0.002828422227420361,0.8966983408293129,0.8956945963253775
2017-03-27,2488.438232421875,2252.1728515625,0.5143660601286699,1329.9969560349202,1.1313284698893675,-1,-1.0,0.00555605036113546,0.9016804419697071,0.8907180720399968
2017-03-28,2476.305419921875,2320.59423828125,0.5106826282959838,1291.2182551078897,0.9099790010449611,-1,-1.0,0.020390296951808953,0.9200659739371079,0.8725560660507585
2017-03-29,2400.010986328125,2335.353515625,0.5047223575613627,1221.3058541826583,0.5680313947499511,-1,-1.0,0.03401988239504059,0.9513665101661268,0.8428718113006324
2017-03-30,2405.40771484375,2391.505126953125,0.49782799286982327,1214.849517554784,0.48935548478191654,0,-1.0,0.008721228843560982,0.9596635952153856,0.8346780615371922
2017-03-31,2398.18798828125,2384.882568359375,0.49225290960714363,1224.22260493499,0.48260629399408445,0,0.0,-0.0,0.9596635952153856,0.8333106008032372
2017-04-03,2383.450439453125,2380.79541015625,0.4863563932212142,1225.5353707719098,0.43796605203902245,0,0.0,-0.0,0.9596635952153856,0.8288842395553396
2017-04-05,2380.399169921875,2401.4501953125,0.479447330726922,1229.0302839056512,0.40507590146088,0,0.0,-0.0,0.9596635952153856,0.8243753790533397
2017-04-06,2386.53955078125,2385.703125,0.47324438344079034,1257.5189463178583,0.5416560108848588,0,0.0,0.0,0.9596635952153856,0.8290601170202142
2017-04-07,2393.238037109375,2405.32763671875,0.4680984645366976,1267.3078636536445,0.5777887498626264,0,0.0,-0.0,0.9596635952153856,0.8281947898672039
2017-04-10,2381.403564453125,2384.020751953125,0.4633102403937274,1276.8623367620878,0.6260554480059638,0,0.0,-0.0,0.9596635952153856,0.8274983893220589
2017-04-11,2383.488037109375,2412.187255859375,0.4580320769377113,1278.628898345427,0.6156623340005054,0,0.0,-0.0,0.9596635952153856,0.8237446897970448
2017-04-12,2401.98388671875,2462.708740234375,0.4526052264931333,1287.3490395583517,0.6907690625203706,0,0.0,-0.0,0.9596635952153856,0.8223282688087566
2017-04-13,2400.08642578125,2431.312744140625,0.44809676054357633,1310.623061263523,1.0518177572082101,0,0.0,0.0,0.9596635952153856,0.826376289731428
2017-04-17,2411.735107421875,2435.0224609375,0.44414292526356264,1330.2371085386146,1.4659349371565338,0,0.0,0.0,0.9596635952153856,0.82982704348058
2017-04-18,2401.388916015625,2379.765869140625,0.4408234501765635,1352.3323149686264,1.9269277837506744,0,0.0,0.0,0.9596635952153856,0.8345681948373401
2017-04-19,2381.6640625,2372.775390625,0.43601869568154117,1347.0896315344282,1.7333803160477528,0,0.0,-0.0,0.9596635952153856,0.8287820118135855
2017-04-20,2380.659423828125,2376.89501953125,0.43210497229308464,1353.5912672700033,1.7241426932978767,0,0.0,-0.0,0.9596635952153856,0.8278106413596685
2017-04-21,2384.232421875,2387.031005859375,0.42923822580263976,1359.6274679840312,1.7143248056131772,0,0.0,-0.0,0.9596635952153856,0.827537801963543
2017-04-24,2385.125,2432.011962890625,0.42663885323323936,1347.5342051028242,1.3970335370888214,0,0.0,-0.0,0.9596635952153856,0.8211945841523562
2017-04-25,2460.154052734375,2431.0,0.42496590380829125,1427.061940576419,2.6689780472892704,-1,0.0,-0.001,0.9587039316201702,0.8471721734899456
2017-04-26,2465.9970703125,2427.165283203125,0.42333316972815643,1438.4974975199825,2.477256649922077,-1,-1.0,-0.003042837400969525,0.9557867514405798,0.8497499806645014
2017-04-27,2456.879150390625,2420.89697265625,0.42095578339194156,1437.7885687549335,2.1713903564295123,-1,-1.0,0.0026103123250911854,0.958281653378024,0.8475318678167267
2017-04-28,2470.127685546875,2429.668212890625,0.4189576251264362,1452.1996612290263,2.1226390410917584,-1,-1.0,-0.0038744837594767846,0.9545688066750063,0.8508156162742218
2017-05-02,2495.695068359375,2403.826416015625,0.41749423778685146,1492.1113910330328,2.3456943289405676,-1,-1.0,-0.014791074269494045,0.940449708560134,0.8634000932441792
2017-05-03,2513.22412109375,2415.403076171875,0.4160049174167078,1508.4045638628072,2.2408779894806123,-1,-1.0,-0.0050202651082510985,0.9357284017021846,0.8677345906067537
2017-05-04,2527.477783203125,2401.361328125,0.41517391907894724,1530.495189480843,2.2082184960756157,-1,-1.0,-0.008085044379333555,0.9281629960474196,0.8747502632812922
2017-05-05,2513.261474609375,2407.80224609375,0.413332039610329,1518.039661253114,1.8679945770118789,-1,-1.0,0.006733338596567456,0.9344126317726115,0.8688602735711828
2017-05-08,2531.646240234375,2509.027099609375,0.41075583487474704,1501.048719210961,1.5517493819218913,-1,-1.0,0.009953217175425993,0.9437130436281056,0.8602123185732288
2017-05-09,2443.145263671875,2528.51171875,0.4048710755501236,1419.424004560471,0.6811117114128016,-1,-1.0,0.03810202694161128,0.9796704234415736,0.8274364856354457
2017-05-10,2474.035400390625,2597.5576171875,0.3985455732646919,1438.7903107605657,0.8330285494969187,-1,-1.0,-0.0017605369624697723,0.9779456774500663,0.828893218152503
2017-05-11,2576.71533203125,2746.662841796875,0.39369611431707807,1495.364843876717,1.3045730356184633,-1,-1.0,-0.018904038295175427,0.9594585549129491,0.8445626472910692
2017-05-12,2636.03857421875,2719.567626953125,0.39226753638398465,1569.2404811642082,1.8287019953285826,-1,-1.0,-0.026892447239307386,0.9336563663466505,0.867275003723634
2017-05-15,2616.6484375,2696.476318359375,0.3904894876012282,1563.7027816150014,1.6460714344373422,-1,-1.0,0.004040217724290902,0.9374285413463612,0.8637710238817553
2017-05-16,2694.021728515625,2736.7314453125,0.39226305005431855,1620.5031045977803,1.973029727960342,-1,-1.0,-0.02371360413237336,0.9151987320144854,0.8842541480031021
2017-05-17,2713.78369140625,2711.664306640625,0.39500687481815455,1642.6576480841989,1.977870596549964,-1,-1.0,-0.010953559818910389,0.9051740479571738,0.8939398787083737
2017-05-18,2673.663818359375,2643.042236328125,0.3965470146816746,1625.57330986588,1.70393113872153,-1,-1.0,0.004748620047802061,0.9094723755880533,0.8896948978788093
2017-05-19,2658.47998046875,2603.779296875,0.39755396967096696,1623.3371848490146,1.579369084445889,-1,-1.0,-0.0002267087008865085,0.9092661902872916,0.8898965994532927
2017-05-22,2651.6318359375,2534.234375,0.39802134170479336,1642.9524698055916,1.624083361182441,-1,-1.0,-0.00805487835040354,0.9019421617363926,0.8970646083063267
2017-05-23,2668.416748046875,2572.294921875,0.3985190377545265,1643.308250960395,1.5217256342147192,-1,-1.0,-0.0003448497174361976,0.9016311272367741,0.8973739607830231
2017-05-24,2655.46533203125,2550.52685546875,0.3993275381714311,1636.9697217967928,1.3807987038941725,-1,-1.0,0.0014742831911761342,0.9029603868523004,0.8960509774364416
2017-05-25,2698.822509765625,2610.6201171875,0.4000275142698795,1654.5026335841678,1.440114044802879,-1,-1.0,-0.006902430351736684,0.8967277656716752,0.9022359068998022
2017-05-26,2693.27734375,2642.4873046875,0.40067818183553083,1634.49033498434,1.2031444118429262,-1,-1.0,0.006945639699276179,0.9029561136403677,0.8959693013667265
2017-05-29,2728.558349609375,2625.7802734375,0.40252788405931006,1671.6085721379015,1.4398963415708637,-1,-1.0,-0.015644623798275102,0.8888297049361116,0.9099864040214122
2017-05-30,2784.0478515625,2639.88232421875,0.40582791437090554,1712.709913740186,1.6812753165504337,-1,-1.0,-0.01815701932021941,0.8726912068112017,0.9265090447403659
2017-05-31,2787.84423828125,2650.2841796875,0.40938119857897004,1702.8677242258989,1.491851168379629,-1,-1.0,0.00024945222226608623,0.8729089015720928,0.9262779250002058
2017-06-01,2778.837890625,2683.68896484375,0.4127950441747769,1671.024385830963,1.1461064472020073,-1,-1.0,0.008433540494554151,0.8802706141415578,0.918466122610505
2017-06-02,2865.477294921875,2719.7314453125,0.41988354219319446,1723.5068218498461,1.5294063196730658,-1,-1.0,-0.025539166551718513,0.857789236316413,0.9419229818879659
2017-06-05,2854.46142578125,2733.283203125,0.4268287585518481,1687.8175494207874,1.1444004584474026,-1,-1.0,0.005971123555034689,0.8629112018306371,0.9362986433837861
2017-06-06,2828.409912109375,2720.765380859375,0.4344743289510452,1646.307199027263,0.7057326582321,-1,-1.0,0.007136800404448494,0.8690696268448651,0.9296164668470001
2017-06-07,2860.6396484375,2769.418701171875,0.44327433962168805,1633.027402539584,0.5187326144108623,-1,-1.0,-0.0034682734219753496,0.8660554557562331,0.9328406309315961
2017-06-08,2816.872802734375,2767.35400390625,0.44968008765304046,1572.44881169082,-0.18633571387543027,0,-1.0,0.013964419049138206,0.8781494170602054,0.9188812128242732
2017-06-09,2813.635009765625,2774.23291015625,0.45666259106896134,1546.7466207848868,-0.540903875683412,0,0.0,-0.0,0.8781494170602054,0.9167819644113188
2017-06-12,2808.53564453125,2735.88818359375,0.4636548451698529,1540.0278323650598,-0.6831370560612419,0,0.0,0.0,0.8781494170602054,0.9209956231994296
2017-06-13,2793.091064453125,2714.24609375,0.4692167754416318,1519.521264588705,-0.9587190411947718,0,0.0,-0.0,0.8781494170602054,0.9193493945217536
2017-06-14,2820.296630859375,2707.55859375,0.4761324148774153,1531.1402191950888,-0.8313616756982061,0,0.0,0.0,0.8781494170602054,0.929382647382415
2017-06-15,2811.84814453125,2681.6943359375,0.48360418262054866,1514.9695471620403,-1.0216461136755197,0,0.0,0.0,0.8781494170602054,0.930892040341027
2017-06-16,2816.202880859375,2679.354736328125,0.4898784795367451,1503.6446564873766,-1.1494666053551237,0,0.0,0.0,0.8781494170602054,0.9327315723502412
2017-06-19,2847.390380859375,2651.234619140625,0.49663982159845,1530.6816925937405,-0.837052166997122,0,0.0,0.0,0.8781494170602054,0.947922595779596
2017-06-20,2826.214111328125,2602.040771484375,0.5023907310842355,1518.9729458311017,-1.106657785787135,0,0.0,0.0,0.8781494170602054,0.9497092555207
2017-06-21,2805.55908203125,2566.231689453125,0.50652977673732,1505.686317316323,-1.3958222466137544,0,0.0,-0.0,0.8781494170602054,0.9493886806016375
2017-06-22,2776.86474609375,2579.993408203125,0.5113819434961624,1457.5027027995482,-2.003144029475476,1,0.0,-0.001,0.8772712676431452,0.9370750933155498
2017-06-23,2724.31591796875,2532.07177734375,0.5140018192788158,1422.8264178695179,-2.2056264538418384,1,1.0,-0.009376562409433716,0.8690454788520863,0.9282885502207506
2017-06-27,2750.44189453125,2484.94287109375,0.5173412212674334,1464.878514819807,-1.5626660231525085,1,1.0,0.019219082429923096,0.8857477355454965,0.946129404386197
2017-06-28,2745.41748046875,2537.4921875,0.5211506915037131,1423.0016722678554,-1.8673928136433273,1,1.0,-0.012847587925122224,0.8743680136335978,0.9339739236748018
2017-06-29,2766.183837890625,2548.22900390625,0.5254661044375322,1427.1758699932748,-1.6621309576861412,1,1.0,0.005340617794679289,0.8790376790063078,0.9389619214313459
2017-06-30,2777.43994140625,2520.20703125,0.5303577087226935,1440.8287148056784,-1.4008977349587077,1,1.0,0.009901337343098858,0.8877413276034439,0.948258900167762
2017-07-03,2833.531005859375,2588.004150390625,0.536529787039329,1444.9896901933935,-1.2630698258431483,1,1.0,0.005761832335265751,0.8928563442901811,0.9537226089609522
2017-07-04,2778.940673828125,2595.847412109375,0.5413207475568214,1373.754612161638,-1.8096763268728775,1,1.0,-0.0209063703381326,0.8741899588976993,0.9337837308981645
2017-07-05,2783.742919921875,2615.993408203125,0.5459170058030478,1355.6276313151147,-1.8024658889180967,1,1.0,-0.002508697733073359,0.8719968805295372,0.9314411497692794
2017-07-06,2795.449462890625,2580.76220703125,0.5494152148181173,1377.5394405200723,-1.4752903969295388,1,1.0,0.01160463924032847,0.8821160897467741,0.9422501882859485
2017-07-07,2762.657470703125,2595.96875,0.5552050414172622,1321.3625333414566,-1.805651398030102,1,1.0,-0.01500190706299948,0.8688826661496165,0.9281146385311889
2017-07-10,2799.68896484375,2603.336181640625,0.5621421618628815,1336.24393564043,-1.5441036361507388,1,1.0,0.011808926549655836,0.8791432377344466,0.9390746761272641
2017-07-11,2812.67041015625,2621.9404296875,0.5697196786949102,1318.8993509974925,-1.5668182336435619,1,1.0,0.0005653519557231182,0.8796402630832605,0.9396055838319828
2017-07-12,2790.496826171875,2633.8330078125,0.5753690932931682,1275.0707165811789,-1.7978764119583581,1,1.0,-0.01049321821435208,0.8704100058525978,0.92974609740541
2017-07-13,2814.6591796875,2614.954345703125,0.5808139673506783,1295.857171718771,-1.5338730994235648,1,1.0,0.012821930397894848,0.8815703423652711,0.9416672371540566
2017-07-14,2819.98681640625,2601.085693359375,0.5859401717952698,1295.9062183850394,-1.442502791463796,1,1.0,0.005000405621719261,0.8859785516611753,0.9463759553005106
2017-07-17,2824.7138671875,2615.290283203125,0.5928777299846364,1274.1665008311545,-1.5694280013730115,1,1.0,-0.0015614521794687745,0.8845951385207214,0.9448982345025098
2017-07-18,2839.42138671875,2665.52294921875,0.6014469352562005,1236.2507780560638,-1.8106146453330478,1,1.0,-0.006345442967624513,0.8789819905198002,0.938902436645265
2017-07-19,2829.44189453125,2722.98388671875,0.6089183174813546,1171.3671277016292,-2.1953307412815963,1,1.0,-0.01664113315988663,0.8643547341704181,0.9232780361729092
2017-07-20,2798.863037109375,2726.492919921875,0.6157549842944877,1120.011432023849,-2.3822068823789304,1,1.0,-0.011600887532939344,0.8543274521107435,0.9125671915136342
2017-07-21,2762.92041015625,2693.917724609375,0.6224886616001175,1085.9871713033262,-2.353338740217577,1,1.0,-0.0054045875902581,0.8497101645650489,0.9076351421951029
2017-07-24,2770.64892578125,2688.381103515625,0.6284774054854713,1081.0621448875818,-2.1370044631829375,1,1.0,0.004088892770583405,0.8531845383140301,0.9113463649663518
2017-07-25,2783.21826171875,2647.71630859375,0.6350240619112777,1101.854696646813,-1.8134097516002694,1,1.0,0.014142058443955628,0.8652503239183463,0.9242346785223924
2017-07-26,2789.520751953125,2703.173095703125,0.6413908372625824,1055.7302968344109,-1.9363083957362697,1,1.0,-0.01116955911169529,0.8555858592789269,0.9139113846475578
2017-07-27,2779.090576171875,2712.475341796875,0.6479562201471998,1021.5253064586882,-1.964329865173767,1,1.0,-0.005968824289051277,0.850479017620694,0.9084564081768329
2017-07-28,2724.125244140625,2739.145751953125,0.6525249691670675,936.7642468033082,-2.227266657218625,1,1.0,-0.026194123103474985,0.828201465536215,0.8846601891869083
2017-07-31,2743.22216796875,2813.290771484375,0.6556311600345428,898.7410759459754,-2.183459863243764,1,1.0,-0.010736764596678345,0.8193092613621286,0.8751618009875555
2017-08-01,2797.325439453125,2946.4306640625,0.6566481581236235,862.5571708575194,-2.142793098158991,1,1.0,-0.01135355939550349,0.8100071849999675,0.8652255994993674
2017-08-02,2853.416259765625,2913.603515625,0.6593122953171668,932.4416382347395,-1.6384705446599477,1,1.0,0.027397203192260595,0.8321991164346026,0.8889303610559971
2017-08-03,2880.24267578125,2873.598876953125,0.6633882561409752,973.9309279506517,-1.3301749282509427,1,1.0,0.018510025192046895,0.8476031430446064,0.9053844844331189
2017-08-04,2968.938232421875,2958.8173828125,0.6671449514434947,994.9781532352615,-1.1418166543778672,1,1.0,0.01100984158019902,0.8569351193724062,0.9153526241758976
2017-08-07,2966.04931640625,2989.923583984375,0.6681617082817848,968.2968668992535,-1.1988633715167976,1,1.0,-0.00799746567846189,0.8500818101665567,0.9080321229803607
2017-08-08,2936.55908203125,3004.04541015625,0.6677327790406233,930.659491943388,-1.3109608372537045,1,1.0,-0.013096392513710312,0.8389488051118501,0.8961401778827522
2017-08-09,2914.310302734375,2944.962158203125,0.6691367980524339,943.7277538087508,-1.1642560533683386,1,1.0,0.005584033418474483,0.8436335232759838,0.9011442545836872
2017-08-10,2918.662841796875,2816.143310546875,0.6734763163171981,1022.0570187884464,-0.6934124817227985,1,1.0,0.030952778296777686,0.8697463246856749,0.9290371729092312
2017-08-11,2882.156494140625,2770.845703125,0.6779435232129354,1003.6795958846392,-0.7422938144339221,1,1.0,-0.0016031939357350235,0.868351952652311,0.9275477461475506
2017-08-14,2969.313232421875,2841.75927734375,0.6844854254909458,1024.1704243263955,-0.5753802940152358,1,1.0,0.01272224552690255,0.879399339397719,0.9393482363119648
2017-08-16,3018.126220703125,2863.400390625,0.6918361813611486,1037.122228745104,-0.44731223542007703,0,1.0,0.010170546585944466,0.8883433113467123,0.9498412695461124
2017-08-17,2999.92919921875,2892.486328125,0.6982061147723785,980.3775580263707,-0.7502742863483329,0,0.0,-0.0,0.8883433113467123,0.9373779230863988
2017-08-18,2991.56201171875,2947.052734375,0.7026436308966897,920.8341779934826,-1.082655538438261,0,0.0,-0.0,0.8883433113467123,0.922338241922371
2017-08-21,2980.5693359375,2958.536865234375,0.705345931120355,893.7773959748633,-1.1971771556686035,0,0.0,-0.0,0.8883433113467123,0.9164139103500024
2017-08-22,2917.537109375,2897.083251953125,0.7072423335753415,868.5971897016329,-1.3088255828891966,0,0.0,-0.0,0.8883433113467123,0.9104964953930812
2017-08-23,2918.174560546875,2866.3232421875,0.7093130464806859,885.0540894324624,-1.1392857363500157,0,0.0,0.0,0.8883433113467123,0.9175525488312006
2017-08-24,2913.484375,2875.923583984375,0.7119183754984527,866.0615290321557,-1.2202365928100694,0,0.0,-0.0,0.8883433113467123,0.9138899525090787
2017-08-28,2970.926513671875,2926.1875,0.7156206712515649,876.8862507139365,-1.0972735481132745,0,0.0,0.0,0.8883433113467123,0.9204779186347142
2017-08-29,2960.79638671875,2886.04736328125,0.7202873659331829,882.0129334624908,-1.0328183517767668,0,0.0,0.0,0.8883433113467123,0.9264341727322828
2017-08-30,2992.613037109375,2897.7236328125,0.7252898055111193,890.9236270418228,-0.9374416735220769,0,0.0,0.0,0.8883433113467123,0.933671129108737
2017-08-31,2997.86572265625,2941.385009765625,0.7288929248504469,853.9109997769233,-1.3202504585214951,0,0.0,-0.0,0.8883433113467123,0.9250558109071585
2017-09-01,3038.273681640625,2971.45751953125,0.7329146683237943,860.4488792751345,-1.2185468610783259,0,0.0,0.0,0.8883433113467123,0.9305928636411518
2017-09-04,2985.70947265625,2969.694091796875,0.7353024433173209,802.0861510529958,-1.8304979302819768,0,0.0,-0.0,0.8883433113467123,0.9148990538853925
2017-09-05,2979.36865234375,2986.6923828125,0.7367483204271096,778.9280556741987,-1.9568356663161377,0,0.0,-0.0,0.8883433113467123,0.9090978514479114
2017-09-06,2964.5107421875,3000.468017578125,0.738635307501852,748.2591253742094,-2.1314569031808657,1,0.0,-0.001,0.8874549680353656,0.901467094878598
2017-09-07,2988.71044921875,3073.35546875,0.7388781442800908,717.8752637556813,-2.294194642961165,1,1.0,-0.009785711195165532,0.8787705900194566,0.8926455982361711
2017-09-08,2968.562744140625,3050.51708984375,0.7402142687646507,710.5264671278633,-2.1580656836558725,1,1.0,-0.0012406720061628818,0.8776803239485802,0.891538117831015
2017-09-11,2959.89599609375,3039.373779296875,0.7416345697182907,705.7913310718573,-2.001980196096622,1,1.0,-0.0002103742484913431,0.8774956826100139,0.8913505611694749
2017-09-12,2940.685791015625,3054.6416015625,0.7423491635789606,673.0751530622065,-2.084692844155537,1,1.0,-0.010219237950162306,0.868528345429182,0.8822416376878732
2017-09-13,2921.663330078125,3013.916748046875,0.7436837900501063,680.2622999951336,-1.823379178206956,1,1.0,0.0034461668776802398,0.8715214390455264,0.8852819895977835
2017-09-14,2919.93798828125,2998.841064453125,0.7452746362010926,684.9778049460501,-1.640123044423906,1,1.0,0.0031373474488993387,0.874255704608977,0.8880594267894046
2017-09-15,2917.499267578125,2993.486572265625,0.7468687842556329,681.7575906645361,-1.53451576671704,1,1.0,0.000498353462821772,0.8746913929667606,0.8885019942799367
2017-09-18,2963.947998046875,3064.391357421875,0.748487273634392,670.2900655813819,-1.5066397991321174,1,1.0,-0.0018082009211265945,0.8731097751842967,0.886895404155457
2017-09-19,2959.708251953125,3030.52197265625,0.7503817800593233,685.6597796024362,-1.2875401932291681,1,1.0,0.006863204665748791,0.8791021062670524,0.8929823488312879
2017-09-20,2893.524658203125,3034.220458984375,0.7513517156151239,613.7579107907059,-1.7207170401426453,1,1.0,-0.023278485128390387,0.8586379409599783,0.8721950725041037
2017-09-21,2923.80224609375,2976.311279296875,0.75438817184753,678.5082212557973,-1.1250558072946757,1,1.0,0.02486167950230175,0.8799851222566416,0.8938793068601876
2017-09-22,2844.82470703125,2953.42578125,0.7553756763769323,613.8787098904618,-1.5084595159008032,1,1.0,-0.02120368296780136,0.8613261967079299,0.874925773426046
2017-09-25,2818.410400390625,2897.335693359375,0.7567921551580699,625.7294767967828,-1.337926420275192,1,1.0,0.005087605995831669,0.865708285030668,0.8793770510368359
2017-09-26,2842.272705078125,2883.064208984375,0.7577040329565692,657.7633266579232,-1.027738025567648,1,1.0,0.012198825822760297,0.8762689096130777,0.8901044185149669
2017-09-27,2796.9873046875,2849.67138671875,0.7574199636925979,638.5893064231491,-1.130364220736049,1,1.0,-0.007160067234961437,0.8699947653043417,0.8837312110322635
2017-09-28,2806.47998046875,2823.017578125,0.757511096764537,668.0128386777142,-0.8474246161688633,1,1.0,0.010479115536342594,0.8791115409659792,0.8929919324957426
2017-09-29,2832.367919921875,2919.168212890625,0.7565207435829142,623.9566128622528,-1.202930073124077,1,1.0,-0.016542391415507923,0.8645689337574296,0.8782197104175071
2017-10-03,2856.155517578125,2912.996337890625,0.7560073356702204,653.9089173523244,-0.860500161815966,1,1.0,0.009996878975497829,0.8732119247541779,0.8869991665764477
2017-10-04,2847.638427734375,2888.427490234375,0.7557322735785547,664.7605534727522,-0.6996428629892701,1,1.0,0.003391999200815529,0.8761738589050867,0.8900078670405991
2017-10-05,2818.03564453125,2879.45849609375,0.7546184044888562,645.1432684171032,-0.846459992067573,1,1.0,-0.00805235381356756,0.869118596990984,0.8828412087983295
2017-10-06,2779.390869140625,2949.830078125,0.7517958845366969,561.720756323687,-1.6286612549827306,1,1.0,-0.03208664260368119,0.8412314991891214,0.8545137984558157
2017-10-09,2758.71728515625,2980.9736328125,0.7479743460134933,529.025481669853,-1.8325106279830872,1,1.0,-0.015335093440110126,0.8283311355442924,0.8414097495106323
2017-10-10,2772.8623046875,2950.20458984375,0.745074795179509,574.7392241720204,-1.2864962596820864,1,1.0,0.012817910390681038,0.8389486098135103,0.8521948642817051
2017-10-11,2768.58544921875,2921.96923828125,0.7427257552439156,598.3636399168199,-0.9875432474066536,1,1.0,0.005565964859206432,0.8436181682944123,0.8569381509494932
2017-10-12,2814.6962890625,2930.638916015625,0.7409868891104545,643.1312755780473,-0.4142254359579145,0,1.0,0.01345646021464704,0.8549702826124194,0.8693264432351078
2017-10-13,2824.3388671875,2936.559326171875,0.7393583969803197,653.1690711514548,-0.21787549475110768,0,0.0,0.0,0.8549702826124194,0.8710061227298962
2017-10-16,2833.94384765625,2968.422607421875,0.7374556206661008,644.8639113006657,-0.27550518342012953,0,0.0,-0.0,0.8549702826124194,0.8669986153066934
2017-10-17,2843.24853515625,2979.977294921875,0.7356056743038274,651.1603277151485,-0.09159883435388716,0,0.0,0.0,0.8549702826124194,0.8673626935096903
2017-10-18,2816.197265625,2947.978515625,0.7338855973307269,652.7182917673972,0.0216414304834865,0,0.0,-0.0,0.8549702826124194,0.865945594657189
2017-10-19,2803.140625,2944.962158203125,0.7321505411531303,646.9849871960914,-0.03162136675783081,0,0.0,-0.0,0.8549702826124194,0.8625795485751405
2017-10-23,2844.8994140625,2915.193603515625,0.7317129369020696,711.8145407959546,1.5011453597715394,0,0.0,0.0,0.8549702826124194,0.8818094796670697
2017-10-24,2817.998046875,2944.419921875,0.7302408369395089,667.8623788236364,0.5165219749703592,0,0.0,-0.0,0.8549702826124194,0.8670153266069612
2017-10-25,2828.69140625,2966.2197265625,0.7285070156459146,667.7795255019123,0.5636757638443032,0,0.0,-0.0,0.8549702826124194,0.8656289410895893
2017-10-26,2814.584228515625,2956.974853515625,0.7267215411774189,665.6869057458775,0.5191076077513138,0,0.0,-0.0,0.8549702826124194,0.8632725365671969
2017-10-27,2841.447509765625,2975.13720703125,0.7250976128494397,684.1826230477163,0.9812904755262516,0,0.0,0.0,0.8549702826124194,0.8676671254636531
2017-10-30,2876.22802734375,3027.44482421875,0.7232626468160648,686.5902706897009,1.0392530219151501,0,0.0,-0.0,0.8549702826124194,0.8672543945996267
2017-10-31,2888.90966796875,3014.5712890625,0.722120456196521,712.0260734740032,1.6019557849328008,0,0.0,0.0,0.8549702826124194,0.8737412654669617
2017-11-01,2865.985595703125,2892.654296875,0.7226407583004475,775.6357011083273,2.6672110221662937,-1,0.0,-0.001,0.854115312329807,0.8923434322842742
2017-11-02,2803.327880859375,2912.3505859375,0.7214741383585258,702.1422512721692,1.0844400732305286,-1,-1.0,0.026775105328630526,0.8769843397802337,0.8684508428955511
2017-11-03,2768.2099609375,2921.207275390625,0.7202232958416177,664.288429219152,0.2573546585993243,0,-1.0,0.013717481537120713,0.889014356269513,0.8556694336493389
2017-11-06,2768.06005859375,2907.482666015625,0.7186276140473609,678.6627274308817,0.5616652558242992,0,0.0,0.0,0.889014356269513,0.8585120979620667
