date,pair,fold,pnl,equity,event
2021-07-06,PORTFOLIO,ALL,-526.0750113709332,558292.0479252683,
2021-07-07,PORTFOLIO,ALL,-11.696343576091609,558280.3515816922,
2021-07-08,PORTFOLIO,ALL,-60.1663818359375,558220.1851998563,
2021-07-09,PORTFOLIO,ALL,221.11594405500855,558441.3011439113,
2021-07-12,PORTFOLIO,ALL,552.8139439412993,558994.1150878526,
2021-07-13,PORTFOLIO,ALL,-604.6356996181619,558389.4793882344,
2021-07-14,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-15,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-16,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-19,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-20,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-22,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-23,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-26,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-27,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-28,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-29,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-07-30,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-02,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-03,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-04,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-05,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-06,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-09,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-10,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-11,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-12,PORTFOLIO,ALL,0.0,558389.4793882344,
2021-08-13,PORTFOLIO,ALL,-900.2591630997299,557489.2202251347,
2021-08-16,PORTFOLIO,ALL,-261.24305881447987,557227.9771663202,
2021-08-17,PORTFOLIO,ALL,604.7960503063405,557832.7732166266,
2021-08-18,PORTFOLIO,ALL,-744.8024475599315,557087.9707690666,
2021-08-20,PORTFOLIO,ALL,-1002.3830938637035,556085.587675203,
2021-08-23,PORTFOLIO,ALL,-44.531565108625855,556041.0561100943,
2021-08-24,PORTFOLIO,ALL,-1312.3284067650363,554728.7277033293,
2021-08-25,PORTFOLIO,ALL,-122.22965445740581,554606.4980488719,
2021-08-26,PORTFOLIO,ALL,75.93725532427226,554682.4353041961,
2021-08-27,PORTFOLIO,ALL,512.0460805062072,555194.4813847024,
2021-08-30,PORTFOLIO,ALL,-169.51093964041095,555024.9704450619,
2021-08-31,PORTFOLIO,ALL,-54.46827191914598,554970.5021731427,
2021-09-01,PORTFOLIO,ALL,-82.88188546794734,554887.6202876748,
2021-09-02,PORTFOLIO,ALL,287.8321573001391,555175.452444975,
2021-09-03,PORTFOLIO,ALL,703.7054313262521,555879.1578763012,
2021-09-06,PORTFOLIO,ALL,-42.244392524614724,555836.9134837766,
2021-09-07,PORTFOLIO,ALL,-317.5372472308433,555519.3762365457,
2021-09-08,PORTFOLIO,ALL,794.6825514033069,556314.058787949,
2021-09-09,PORTFOLIO,ALL,281.343440476509,556595.4022284256,
2021-09-13,PORTFOLIO,ALL,844.1334676664228,557439.5356960921,
2021-09-14,PORTFOLIO,ALL,-243.69468271464257,557195.8410133774,
2021-09-15,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-16,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-17,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-20,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-21,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-22,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-23,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-24,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-27,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-28,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-29,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-09-30,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-10-01,PORTFOLIO,ALL,0.0,557195.8410133774,
2021-10-04,PORTFOLIO,ALL,-824.597774736253,556371.2432386411,
2021-10-05,PORTFOLIO,ALL,-407.1078568901208,555964.135381751,
2021-10-06,PORTFOLIO,ALL,-942.6976131942959,555021.4377685566,
2021-10-07,PORTFOLIO,ALL,65.568617358064,555087.0063859147,
2021-10-08,PORTFOLIO,ALL,-23.761029126311,555063.2453567884,
2021-10-11,PORTFOLIO,ALL,-316.16963650470893,554747.0757202838,
2021-10-12,PORTFOLIO,ALL,394.41360165948737,555141.4893219433,
2021-10-13,PORTFOLIO,ALL,-77.81119565362386,555063.6781262896,
2021-10-14,PORTFOLIO,ALL,-1234.4713905748383,553829.2067357148,
2021-10-18,PORTFOLIO,ALL,379.411069553323,554208.6178052681,
2021-10-19,PORTFOLIO,ALL,-181.25239462154858,554027.3654106465,
2021-10-20,PORTFOLIO,ALL,116.96028071824165,554144.3256913648,
2021-10-21,PORTFOLIO,ALL,1787.2476410497377,555931.5733324145,
2021-10-22,PORTFOLIO,ALL,266.99120478716287,556198.5645372017,
2021-10-25,PORTFOLIO,ALL,410.4569862378264,556609.0215234396,
2021-10-26,PORTFOLIO,ALL,-31.51595185910537,556577.5055715804,
2021-10-27,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-10-28,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-10-29,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-01,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-02,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-03,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-04,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-08,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-09,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-10,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-11,PORTFOLIO,ALL,0.0,556577.5055715804,
2021-11-12,PORTFOLIO,ALL,-733.6493246481416,555843.8562469323,
2021-11-15,PORTFOLIO,ALL,94.00404075810681,555937.8602876904,
2021-11-16,PORTFOLIO,ALL,104.72787759859268,556042.5881652889,
2021-11-17,PORTFOLIO,ALL,174.76241953726992,556217.3505848262,
2021-11-18,PORTFOLIO,ALL,-526.2995291664437,555691.0510556598,
2021-11-22,PORTFOLIO,ALL,-19.413510370959976,555671.6375452888,
2021-11-23,PORTFOLIO,ALL,253.341444553323,555924.9789898421,
2021-11-24,PORTFOLIO,ALL,200.12536946168663,556125.1043593038,
2021-11-25,PORTFOLIO,ALL,4.251675834760274,556129.3560351386,
2021-11-26,PORTFOLIO,ALL,294.20152246762626,556423.5575576063,
2021-11-29,PORTFOLIO,ALL,217.7674172396725,556641.3249748459,
2021-11-30,PORTFOLIO,ALL,-360.0005398785317,556281.3244349674,
2021-12-01,PORTFOLIO,ALL,-398.7962630932952,555882.5281718741,
2021-12-02,PORTFOLIO,ALL,-484.88056868378106,555397.6476031903,
2021-12-03,PORTFOLIO,ALL,-161.2825401661494,555236.3650630241,
2021-12-06,PORTFOLIO,ALL,-23.27763399307042,555213.087429031,
2021-12-07,PORTFOLIO,ALL,-106.13575924724422,555106.9516697838,
2021-12-08,PORTFOLIO,ALL,-947.651429764421,554159.3002400195,
2021-12-09,PORTFOLIO,ALL,694.206072546554,554853.506312566,
2021-12-10,PORTFOLIO,ALL,-81.95921203446062,554771.5471005315,
2021-12-13,PORTFOLIO,ALL,74.43170824526433,554845.9788087767,
2021-12-14,PORTFOLIO,ALL,-88.36200083275085,554757.616807944,
2021-12-15,PORTFOLIO,ALL,322.1474415366785,555079.7642494807,
2021-12-16,PORTFOLIO,ALL,-76.75956547650898,555003.0046840042,
2021-12-17,PORTFOLIO,ALL,83.61614912644478,555086.6208331307,
2021-12-20,PORTFOLIO,ALL,403.4253623826286,555490.0461955132,
2021-12-21,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-22,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-23,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-24,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-27,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-28,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-29,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-30,PORTFOLIO,ALL,0.0,555490.0461955132,
2021-12-31,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-03,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-04,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-05,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-06,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-07,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-10,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-11,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-12,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-13,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-14,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-17,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-18,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-19,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-20,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-21,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-24,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-25,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-27,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-28,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-01-31,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-01,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-02,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-03,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-04,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-07,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-08,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-09,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-10,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-11,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-14,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-15,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-16,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-17,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-18,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-21,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-22,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-23,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-24,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-25,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-02-28,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-02,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-03,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-04,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-07,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-08,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-09,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-10,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-11,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-14,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-15,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-16,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-17,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-21,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-22,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-23,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-24,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-25,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-28,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-29,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-30,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-03-31,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-04-01,PORTFOLIO,ALL,0.0,555490.0461955132,
2022-04-04,PORTFOLIO,ALL,-726.3411446414304,554763.7050508718,
2022-04-05,PORTFOLIO,ALL,1009.8653064834385,555773.5703573553,
2022-04-06,PORTFOLIO,ALL,1405.532207141615,557179.1025644969,
2022-04-07,PORTFOLIO,ALL,838.3784960469285,558017.4810605438,
2022-04-08,PORTFOLIO,ALL,271.5374847596051,558289.0185453034,
2022-04-11,PORTFOLIO,ALL,523.1281597147903,558812.1467050182,
2022-04-12,PORTFOLIO,ALL,-459.28873354728734,558352.8579714709,
2022-04-13,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-18,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-19,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-20,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-21,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-22,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-25,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-26,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-27,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-28,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-04-29,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-02,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-04,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-05,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-06,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-09,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-10,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-11,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-12,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-13,PORTFOLIO,ALL,0.0,558352.8579714709,
2022-05-16,PORTFOLIO,ALL,-961.9102440164501,557390.9477274545,
2022-05-17,PORTFOLIO,ALL,-705.3532315389555,556685.5944959155,
2022-05-18,PORTFOLIO,ALL,355.70287184289384,557041.2973677584,
2022-05-19,PORTFOLIO,ALL,212.06064260488014,557253.3580103633,
2022-05-20,PORTFOLIO,ALL,383.8976681827911,557637.255678546,
2022-05-23,PORTFOLIO,ALL,86.56049159888698,557723.816170145,
2022-05-24,PORTFOLIO,ALL,449.16091093214897,558172.9770810772,
2022-05-25,PORTFOLIO,ALL,-220.57562358197774,557952.4014574952,
2022-05-26,PORTFOLIO,ALL,125.29398252889555,558077.695440024,
2022-05-27,PORTFOLIO,ALL,1015.2963423319777,559092.991782356,
2022-05-30,PORTFOLIO,ALL,540.3900776969178,559633.3818600529,
2022-05-31,PORTFOLIO,ALL,-236.0846962489298,559397.297163804,
2022-06-01,PORTFOLIO,ALL,-136.19399202696917,559261.103171777,
2022-06-02,PORTFOLIO,ALL,-806.911984749572,558454.1911870275,
2022-06-03,PORTFOLIO,ALL,-705.2284365635702,557748.9627504639,
2022-06-06,PORTFOLIO,ALL,-243.33025374571918,557505.6324967182,
2022-06-07,PORTFOLIO,ALL,503.53405848672946,558009.1665552049,
2022-06-08,PORTFOLIO,ALL,200.87072942529966,558210.0372846301,
2022-06-09,PORTFOLIO,ALL,-661.1364645761986,557548.900820054,
2022-06-10,PORTFOLIO,ALL,88.89436138163528,557637.7951814356,
2022-06-13,PORTFOLIO,ALL,-440.49643606304346,557197.2987453726,
2022-06-14,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-15,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-16,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-17,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-20,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-21,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-22,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-23,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-24,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-27,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-28,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-29,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-06-30,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-01,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-04,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-05,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-06,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-07,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-08,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-11,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-12,PORTFOLIO,ALL,0.0,557197.2987453726,
2022-07-13,PORTFOLIO,ALL,-861.7807124314768,556335.518032941,
2022-07-14,PORTFOLIO,ALL,-1045.004744515204,555290.5132884259,
2022-07-15,PORTFOLIO,ALL,109.95191465111301,555400.4652030771,
2022-07-18,PORTFOLIO,ALL,-2174.44834963613,553226.0168534409,
2022-07-19,PORTFOLIO,ALL,279.7020059262628,553505.7188593672,
2022-07-20,PORTFOLIO,ALL,1026.8973108077375,554532.6161701749,
2022-07-21,PORTFOLIO,ALL,445.0822140344071,554977.6983842093,
2022-07-22,PORTFOLIO,ALL,938.164867247699,555915.863251457,
2022-07-25,PORTFOLIO,ALL,976.9926544038956,556892.8559058609,
2022-07-26,PORTFOLIO,ALL,685.3488192623608,557578.2047251232,
2022-07-27,PORTFOLIO,ALL,713.8865074044842,558292.0912325277,
2022-07-28,PORTFOLIO,ALL,-1219.2542134056614,557072.8370191221,
2022-07-29,PORTFOLIO,ALL,1315.2242076666776,558388.0612267888,
2022-08-01,PORTFOLIO,ALL,-528.0861773999287,557859.9750493888,
2022-08-02,PORTFOLIO,ALL,-1526.3766369929972,556333.5984123958,
2022-08-03,PORTFOLIO,ALL,986.9736112277932,557320.5720236236,
2022-08-04,PORTFOLIO,ALL,288.406825148491,557608.9788487721,
2022-08-05,PORTFOLIO,ALL,-214.19739797596685,557394.7814507962,
2022-08-08,PORTFOLIO,ALL,-111.7942037958328,557282.9872470003,
2022-08-10,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-11,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-12,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-16,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-17,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-18,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-19,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-22,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-23,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-24,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-25,PORTFOLIO,ALL,0.0,557282.9872470003,
2022-08-26,PORTFOLIO,ALL,-859.0737305624541,556423.9135164379,
2022-08-29,PORTFOLIO,ALL,79.75206204850707,556503.6655784864,
2022-08-30,PORTFOLIO,ALL,306.8872351308326,556810.5528136172,
2022-09-01,PORTFOLIO,ALL,-212.69356077763806,556597.8592528396,
2022-09-02,PORTFOLIO,ALL,126.64744708836761,556724.506699928,
2022-09-05,PORTFOLIO,ALL,-34.22092028975353,556690.2857796382,
2022-09-06,PORTFOLIO,ALL,184.4471097997378,556874.7328894379,
2022-09-07,PORTFOLIO,ALL,-93.35638245799443,556781.3765069799,
2022-09-08,PORTFOLIO,ALL,90.1639532955594,556871.5404602755,
2022-09-09,PORTFOLIO,ALL,82.28941682831689,556953.8298771038,
2022-09-12,PORTFOLIO,ALL,-117.07875986595677,556836.7511172378,
2022-09-13,PORTFOLIO,ALL,576.6937796747868,557413.4448969127,
2022-09-14,PORTFOLIO,ALL,-56.00615745397656,557357.4387394587,
2022-09-15,PORTFOLIO,ALL,91.69207392444349,557449.130813383,
2022-09-16,PORTFOLIO,ALL,-765.0204341890518,556684.110379194,
2022-09-19,PORTFOLIO,ALL,295.19660063610337,556979.3069798301,
2022-09-20,PORTFOLIO,ALL,358.84937433781033,557338.156354168,
2022-09-21,PORTFOLIO,ALL,267.42966042380135,557605.5860145917,
2022-09-22,PORTFOLIO,ALL,-540.3357870123922,557065.2502275794,
2022-09-23,PORTFOLIO,ALL,-690.9264990602213,556374.3237285191,
2022-09-26,PORTFOLIO,ALL,-34.55394202161815,556339.7697864976,
2022-09-27,PORTFOLIO,ALL,97.60270412831764,556437.3724906258,
2022-09-28,PORTFOLIO,ALL,-611.3785233371682,555825.9939672886,
2022-09-29,PORTFOLIO,ALL,223.32400876230736,556049.317976051,
2022-09-30,PORTFOLIO,ALL,267.7594653888814,556317.0774414398,
2022-10-03,PORTFOLIO,ALL,324.5805263504701,556641.6579677904,
2022-10-04,PORTFOLIO,ALL,-798.6953308115504,555842.9626369788,
2022-10-06,PORTFOLIO,ALL,-754.4494541952055,555088.5131827836,
2022-10-07,PORTFOLIO,ALL,168.84104973779966,555257.3542325214,
2022-10-10,PORTFOLIO,ALL,1476.0950643461044,556733.4492968675,
2022-10-11,PORTFOLIO,ALL,-593.5063349475599,556139.9429619199,
2022-10-12,PORTFOLIO,ALL,382.06138163527396,556522.0043435552,
2022-10-13,PORTFOLIO,ALL,180.09783149614725,556702.1021750513,
2022-10-14,PORTFOLIO,ALL,272.636882625214,556974.7390576765,
2022-10-17,PORTFOLIO,ALL,-79.11935466609589,556895.6197030104,
2022-10-18,PORTFOLIO,ALL,654.5153133026541,557550.135016313,
2022-10-19,PORTFOLIO,ALL,444.8729739672517,557995.0079902804,
2022-10-20,PORTFOLIO,ALL,-211.9456977739726,557783.0622925063,
2022-10-21,PORTFOLIO,ALL,-295.47113053831333,557487.5911619681,
2022-10-24,PORTFOLIO,ALL,-176.63388872538528,557310.9572732426,
2022-10-25,PORTFOLIO,ALL,509.495192770762,557820.4524660135,
2022-10-27,PORTFOLIO,ALL,-567.4765163473887,557252.9759496661,
2022-10-28,PORTFOLIO,ALL,-570.3709078017979,556682.6050418642,
2022-10-31,PORTFOLIO,ALL,301.3854967091182,556983.9905385734,
2022-11-01,PORTFOLIO,ALL,-383.68645454302225,556600.3040840303,
2022-11-02,PORTFOLIO,ALL,29.9720756635274,556630.2761596938,
2022-11-03,PORTFOLIO,ALL,-534.6557416523973,556095.6204180415,
2022-11-04,PORTFOLIO,ALL,1182.3640002943066,557277.9844183358,
2022-11-07,PORTFOLIO,ALL,45.05399721746575,557323.0384155533,
2022-11-09,PORTFOLIO,ALL,-877.5453887521404,556445.4930268012,
2022-11-10,PORTFOLIO,ALL,-1637.8860077322347,554807.6070190689,
2022-11-11,PORTFOLIO,ALL,-617.0892638324058,554190.5177552365,
2022-11-14,PORTFOLIO,ALL,-478.5272842198202,553711.9904710166,
2022-11-15,PORTFOLIO,ALL,-1022.7144899133134,552689.2759811033,
2022-11-16,PORTFOLIO,ALL,-247.77120679045376,552441.504774313,
2022-11-17,PORTFOLIO,ALL,-645.5776340432363,551795.9271402697,
2022-11-18,PORTFOLIO,ALL,-1.6457566352739725,551794.2813836344,
2022-11-21,PORTFOLIO,ALL,894.0241993525257,552688.3055829869,
2022-11-22,PORTFOLIO,ALL,-220.3409019156678,552467.9646810712,
2022-11-23,PORTFOLIO,ALL,624.8265390892551,553092.7912201606,
2022-11-24,PORTFOLIO,ALL,-358.1534975652825,552734.6377225952,
2022-11-25,PORTFOLIO,ALL,-466.95359722816784,552267.6841253671,
2022-11-28,PORTFOLIO,ALL,-1438.546955265411,550829.1371701016,
2022-11-29,PORTFOLIO,ALL,-1220.83975880244,549608.2974112992,
2022-11-30,PORTFOLIO,ALL,58.95335509417808,549667.2507663934,
2022-12-01,PORTFOLIO,ALL,-861.8577161815068,548805.3930502118,
2022-12-02,PORTFOLIO,ALL,-490.917646240712,548314.4754039712,
2022-12-05,PORTFOLIO,ALL,0.0,548314.4754039712,
2022-12-06,PORTFOLIO,ALL,0.0,548314.4754039712,
2022-12-07,PORTFOLIO,ALL,0.0,548314.4754039712,
2022-12-08,PORTFOLIO,ALL,-900.0059333096015,547414.4694706616,
2022-12-09,PORTFOLIO,ALL,-2739.7685721452267,544674.7008985163,
2022-12-12,PORTFOLIO,ALL,1305.7625953820536,545980.4634938984,
2022-12-13,PORTFOLIO,ALL,-199.71705463397018,545780.7464392644,
2022-12-14,PORTFOLIO,ALL,441.9040153039188,546222.6504545683,
2022-12-15,PORTFOLIO,ALL,1140.2981216957503,547362.9485762641,
2022-12-16,PORTFOLIO,ALL,56.59308884043236,547419.5416651046,
2022-12-19,PORTFOLIO,ALL,1099.1687882197132,548518.7104533243,
2022-12-20,PORTFOLIO,ALL,-285.7253684316236,548232.9850848926,
2022-12-21,PORTFOLIO,ALL,-950.783220112021,547282.2018647806,
2022-12-22,PORTFOLIO,ALL,0.0,547282.2018647806,
2022-12-23,PORTFOLIO,ALL,0.0,547282.2018647806,
2022-12-26,PORTFOLIO,ALL,0.0,547282.2018647806,
2022-12-27,PORTFOLIO,ALL,0.0,547282.2018647806,
2022-12-28,PORTFOLIO,ALL,0.0,547282.2018647806,
2022-12-29,PORTFOLIO,ALL,0.0,547282.2018647806,
2022-12-30,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-02,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-03,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-04,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-05,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-06,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-09,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-10,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-11,PORTFOLIO,ALL,0.0,547282.2018647806,
2023-01-12,PORTFOLIO,ALL,-955.9302070244839,546326.2716577561,
2023-01-13,PORTFOLIO,ALL,-32.41427361140839,546293.8573841447,
2023-01-16,PORTFOLIO,ALL,614.7310562326091,546908.5884403773,
2023-01-17,PORTFOLIO,ALL,-462.1618681172484,546446.4265722601,
2023-01-18,PORTFOLIO,ALL,-917.2283935613689,545529.1981786987,
2023-01-19,PORTFOLIO,ALL,-1061.9927193720569,544467.2054593266,
2023-01-20,PORTFOLIO,ALL,-685.5629657734984,543781.6424935531,
2023-01-23,PORTFOLIO,ALL,124.87736815068493,543906.5198617039,
2023-01-24,PORTFOLIO,ALL,-1365.1583744180684,542541.3614872858,
2023-01-25,PORTFOLIO,ALL,1272.584400236783,543813.9458875225,
2023-01-27,PORTFOLIO,ALL,127.60780771083049,543941.5536952334,
2023-01-30,PORTFOLIO,ALL,383.87719818198843,544325.4308934154,
2023-01-31,PORTFOLIO,ALL,465.0518055035317,544790.4826989189,
2023-02-01,PORTFOLIO,ALL,-455.21756370398117,544335.2651352149,
2023-02-02,PORTFOLIO,ALL,188.8961889123134,544524.1613241272,
2023-02-03,PORTFOLIO,ALL,-2498.0432295791416,542026.1180945481,
