Date,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,COALINDIA.NS,EICHERMOT.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,MPHASIS.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TECHM.NS,WIPRO.NS
2015-02-05,547.8031005859375,1689.69482421875,152.7729034423828,148.4651641845703,1463.494384765625,365.3935546875,245.63189697265625,2014.60888671875,280.0862731933594,814.915771484375,408.6383972167969,127.86799621582031,3197.170654296875,261.7961730957031,78.75823974609375,134.66893005371094,50.027042388916016,197.66058349609375,259.2014465332031,993.5250244140625,511.34295654296875,106.22362518310547
2015-02-06,545.1410522460938,1673.138671875,151.39617919921875,146.09715270996094,1440.4112548828125,362.06866455078125,240.3838348388672,1964.37255859375,274.8701477050781,795.9884033203125,415.4744873046875,125.78303527832031,3178.928955078125,260.2446594238281,78.6739501953125,132.53549194335938,49.95738220214844,194.70755004882812,258.75579833984375,1002.61376953125,510.0234680175781,107.05577087402344
2015-02-09,535.8963623046875,1707.6429443359375,149.2450408935547,144.75253295898438,1396.777099609375,369.4037780761719,237.32627868652344,1930.76416015625,267.1085205078125,777.013916015625,418.9018249511719,125.71849060058594,3096.0654296875,255.294677734375,77.99959564208984,134.55563354492188,49.2608757019043,191.88291931152344,249.1293182373047,978.1493530273438,502.9089660644531,107.8130111694336
2015-02-10,536.38037109375,1706.739990234375,151.7833709716797,147.76278686523438,1398.4031982421875,358.11407470703125,240.6006317138672,1924.6431884765625,276.2889709472656,791.7509765625,424.3781433105469,127.65451049804688,3080.22802734375,256.6984558105469,77.07235717773438,133.9137420654297,50.53200912475586,188.7373046875,256.081787109375,950.2208862304688,492.5759582519531,106.94760131835938
2015-02-11,551.0458984375,1716.2596435546875,155.6984100341797,149.3481903076172,1491.56298828125,362.25384521484375,241.50193786621094,1948.134765625,279.33514404296875,805.5934448242188,425.5982360839844,128.9402618408203,3135.500244140625,255.95957946777344,78.75823974609375,130.25108337402344,50.75838088989258,192.73886108398438,254.87852478027344,957.51904296875,506.7069091796875,106.2485580444336
2015-02-12,560.2420043945312,1702.60107421875,155.56935119628906,148.0036163330078,1517.1273193359375,367.57000732421875,245.51780700683594,1986.4835205078125,283.0491027832031,819.2005004882812,430.5063171386719,128.73175048828125,3223.672607421875,254.8513946533203,79.85403442382812,130.8174591064453,52.32554244995117,194.5470733642578,253.40773010253906,958.3951416015625,518.7516479492188,107.64659118652344
2015-02-13,562.516845703125,1701.3594970703125,157.41932678222656,151.65599060058594,1503.2154541015625,369.1536865234375,243.19039916992188,2018.5712890625,286.9716796875,824.2853393554688,427.6937561035156,130.01254272460938,3282.7119140625,264.3450927734375,80.50029754638672,128.2120819091797,52.76084899902344,196.33384704589844,273.5965881347656,988.2117309570312,514.6951293945312,109.95995330810547
2015-02-16,552.0623168945312,1702.1495361328125,157.2472381591797,151.33494567871094,1483.2281494140625,367.65338134765625,243.58970642089844,1984.67919921875,282.13104248046875,812.5616455078125,424.4620056152344,128.31971740722656,3242.00634765625,271.0681457519531,80.92178344726562,128.5518798828125,53.19618606567383,193.18824768066406,273.373779296875,1006.1371459960938,517.0131225585938,110.09310150146484
2015-02-18,551.2879028320312,1685.93212890625,157.6344451904297,152.65943908691406,1566.042724609375,376.5999450683594,245.2440185546875,1884.7374267578125,285.761474609375,814.3978881835938,427.7683410644531,129.84375,3235.51708984375,278.0498962402344,82.07377624511719,125.58778381347656,53.89269256591797,192.942138671875,272.4825134277344,1025.9300537109375,515.7114868164062,111.34131622314453
2015-02-19,547.173828125,1665.0487060546875,153.63336181640625,154.1043701171875,1537.6829833984375,379.3783874511719,246.3848876953125,1885.5867919921875,282.5483093261719,807.4766845703125,433.0210876464844,129.78915405273438,3262.925537109375,279.2320251464844,82.41094970703125,125.90875244140625,53.735965728759766,193.02774047851562,269.4964904785156,1043.6024169921875,504.6385498046875,109.76023864746094
2015-02-20,543.5435791015625,1660.7220458984375,157.72048950195312,153.62271118164062,1511.9661865234375,370.5985412597656,244.84469604492188,1881.305908203125,276.20550537109375,825.65087890625,425.2722473144531,128.89559936523438,3219.54296875,278.6410217285156,81.84900665283203,124.87035369873047,53.370304107666016,186.8328094482422,269.4518737792969,1041.4610595703125,501.0812683105469,108.17916107177734
2015-02-23,531.4918212890625,1641.4190673828125,156.903076171875,154.20469665527344,1476.8333740234375,365.087890625,243.57830810546875,1873.5228271484375,274.5780944824219,816.9404296875,422.0126037597656,130.7422637939453,3218.22705078125,287.87603759765625,82.07377624511719,122.66146850585938,54.29319381713867,182.19996643066406,264.32666015625,1049.67431640625,495.4735107421875,108.13756561279297
2015-02-24,534.15380859375,1649.170166015625,152.08453369140625,154.20469665527344,1463.9287109375,366.0233459472656,243.6125030517578,1875.999755859375,272.1160583496094,813.7388916015625,423.3536376953125,134.06332397460938,3256.709228515625,288.0977478027344,82.38285064697266,118.96098327636719,54.589195251464844,180.06005859375,264.05926513671875,1052.827392578125,497.7112731933594,108.67845153808594
2015-02-25,535.3155517578125,1640.5159912109375,152.4287109375,155.16798400878906,1441.2105712890625,367.3477783203125,240.1442413330078,1857.0018310546875,269.15325927734375,808.4653930664062,431.6985168457031,133.2938690185547,3249.085205078125,282.77825927734375,82.07377624511719,119.7539291381836,53.82302474975586,180.4238739013672,263.4353332519531,1040.1572265625,492.58489990234375,110.47588348388672
2015-02-26,534.6378784179688,1606.5760498046875,147.43812561035156,154.2649383544922,1405.074951171875,365.9122619628906,236.88131713867188,1855.374267578125,268.1517639160156,795.9884033203125,420.6155090332031,132.3804473876953,3173.7099609375,287.8021545410156,86.1760482788086,120.58465576171875,53.19618606567383,180.1777801513672,257.9535827636719,1034.0264892578125,490.0084533691406,109.49395751953125
2015-02-27,549.0130615234375,1618.3536376953125,155.74143981933594,158.63978576660156,1460.615966796875,374.53472900390625,240.49794006347656,1890.999755859375,279.7942199707031,814.0684204101562,422.04046630859375,132.81729125976562,3271.3212890625,283.5909729003906,89.04204559326172,122.6236801147461,54.71108627319336,183.0773162841797,267.31268310546875,1036.3232421875,505.6370849609375,108.89480590820312
2015-03-02,626.8418579101562,1560.9718017578125,156.94606018066406,158.43907165527344,1517.875732421875,375.06256103515625,247.01235961914062,1857.0018310546875,291.3114929199219,889.4014892578125,426.8741149902344,139.46435546875,3368.478759765625,284.0342712402344,89.63211822509766,120.84893798828125,54.57177734375,184.93898010253906,269.1844482421875,1039.0672607421875,509.9699401855469,110.5923843383789
