Date,RELIANCE.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,COALINDIA.NS
2023-12-28,1293.203369140625,184.94517517089844,296.3490295410156,220.07781982421875,331.1226501464844
2023-12-29,1282.9791259765625,182.05958557128906,293.7527160644531,218.32896423339844,326.820068359375
2024-01-01,1285.6097412109375,182.32594299316406,292.4310302734375,219.29541015625,331.8614501953125
2024-01-02,1296.255859375,183.83531188964844,288.8907165527344,218.92724609375,341.292236328125
2024-01-03,1282.16015625,184.90077209472656,289.07952880859375,218.1908721923828,334.2517395019531
2024-01-04,1288.7860107421875,190.58319091796875,299.37005615234375,222.2408447265625,334.4255676269531
2024-01-05,1294.2705078125,192.18138122558594,297.3403015136719,222.05674743652344,333.9909362792969
2024-01-08,1284.17041015625,193.51321411132812,298.75640869140625,223.06924438476562,330.6445007324219
2024-01-09,1280.7703857421875,192.35894775390625,301.8719482421875,223.02322387695312,334.9471130371094
2024-01-10,1315.3148193359375,188.31910705566406,295.82977294921875,220.12379455566406,332.0787048339844
2024-01-11,1349.9088134765625,188.09715270996094,295.4049072265625,222.70103454589844,334.07794189453125
2024-01-12,1360.6541748046875,198.35214233398438,295.1688537597656,220.44595336914062,331.25299072265625
2024-01-15,1383.8822021484375,207.31971740722656,299.5588684082031,221.96470642089844,334.338623046875
2024-01-16,1364.5255126953125,208.74034118652344,294.08319091796875,220.0317840576172,331.9483337402344
2024-01-17,1351.5714111328125,206.03231811523438,292.00616455078125,220.16983032226562,329.9925842285156
2024-01-18,1357.8995361328125,207.36412048339844,282.56536865234375,214.87730407714844,326.5158386230469
2024-01-19,1357.4031982421875,214.91110229492188,291.2037658691406,216.67214965820312,333.12176513671875
2024-01-23,1318.8138427734375,204.1233673095703,285.68084716796875,219.019287109375,326.21160888671875
2024-01-24,1334.00146484375,208.0744171142578,291.5814208984375,226.61294555664062,332.5567932128906
2024-01-25,1343.1337890625,207.80804443359375,297.1514587402344,225.96861267089844,338.4673767089844
2024-01-29,1437.4111328125,224.1894073486328,306.40350341796875,233.7463836669922,358.8066711425781
2024-01-30,1397.2830810546875,221.25942993164062,297.8123474121094,233.8844451904297,349.8973693847656
2024-01-31,1416.1434326171875,223.96746826171875,299.7476806640625,238.67071533203125,353.0264892578125
2024-02-01,1416.1683349609375,219.88319396972656,303.99609375,244.65359497070312,353.5045471191406
2024-02-02,1446.990234375,228.4068603515625,313.9090881347656,255.05459594726562,364.89111328125
2024-02-05,1428.452392578125,233.4677734375,317.3077392578125,260.3931884765625,382.6662902832031
2024-02-06,1417.3099365234375,241.7694091796875,318.5947265625,252.43136596679688,389.96759033203125
2024-02-07,1431.554443359375,241.4142608642578,315.25811767578125,246.63258361816406,393.44439697265625
2024-02-08,1439.4708251953125,242.5241241455078,315.44879150390625,254.2261962890625,399.1376953125
2024-02-09,1450.0177001953125,237.552001953125,309.72894287109375,251.2808074951172,396.53009033203125
2024-02-12,1441.679443359375,228.9839630126953,301.3875427246094,248.7956085205078,376.19073486328125
2024-02-13,1454.335693359375,230.4045867919922,306.5353698730469,248.7495880126953,393.18359375
2024-02-14,1470.4912109375,238.70626831054688,312.6842041015625,251.87908935546875,405.3524475097656
2024-02-15,1459.79541015625,246.2087860107422,323.4089050292969,263.5769958496094,414.4791564941406
2024-02-16,1449.843994140625,247.47006225585938,321.9789123535156,256.9325866699219,417.21710205078125
2024-02-19,1463.17041015625,247.4250030517578,322.9322509765625,258.6170959472656,400.7022399902344
2024-02-20,1460.21728515625,249.1817169189453,329.5577392578125,269.4259033203125,392.56951904296875
2024-02-21,1456.916748046875,245.8935089111328,320.4059753417969,262.12646484375,380.6561584472656
2024-02-22,1470.863525390625,247.47006225585938,323.69488525390625,264.4660339355469,391.3825378417969
2024-02-23,1482.6512451171875,245.21786499023438,321.9789123535156,263.85772705078125,390.2835388183594
2024-02-26,1476.3974609375,243.1007843017578,321.8359375,269.3323669433594,388.8768005371094
2024-02-27,1474.73486328125,242.6503448486328,320.4059753417969,273.73077392578125,388.0855407714844
2024-02-28,1444.930419921875,239.40719604492188,317.7367248535156,261.6116943359375,381.7551574707031
2024-02-29,1450.0675048828125,238.3712158203125,319.9293212890625,264.6999816894531,383.9532165527344
2024-03-01,1481.1622314453125,243.73138427734375,327.4604187011719,269.2388000488281,392.4376220703125
2024-03-04,1496.3250732421875,251.5239715576172,337.3271484375,275.7427673339844,400.3945007324219
2024-03-05,1489.177978515625,255.62295532226562,341.5216979980469,276.0703125,405.0104064941406
2024-03-06,1491.957275390625,252.46987915039062,335.5158386230469,274.853759765625,405.84564208984375
2024-03-07,1468.059326171875,250.53297424316406,335.7542419433594,273.8711242675781,403.2080383300781
2024-03-11,1455.8248291015625,246.8394317626953,331.7026672363281,267.2267150878906,399.0756530761719
2024-03-12,1464.5849609375,243.5962677001953,328.6520690917969,266.8523864746094,395.0312805175781
2024-03-13,1421.6527099609375,230.0381317138672,307.4410095214844,247.34030151367188,366.6766357421875
2024-03-14,1420.957763671875,237.15504455566406,306.8213806152344,249.25877380371094,376.0402526855469
2024-03-15,1407.80517578125,233.10110473632812,301.5304870605469,248.8844451904297,365.09405517578125
2024-03-18,1428.899169921875,235.66859436035156,302.3408203125,247.9018096923828,370.8968811035156
2024-03-19,1414.778564453125,233.55154418945312,298.8136291503906,242.38040161132812,368.4350280761719
2024-03-20,1433.1427001953125,237.695556640625,299.0042724609375,247.6678466796875,368.8306884765625
2024-03-21,1440.3145751953125,236.88479614257812,309.8243103027344,256.18389892578125,379.8648376464844
2024-03-22,1444.3348388671875,237.15504455566406,309.5859680175781,258.0555725097656,379.7769470214844
2024-03-26,1430.983642578125,239.18199157714844,313.73284912109375,252.72128295898438,383.2937927246094
2024-03-27,1481.8818359375,235.80372619628906,316.1160888671875,252.90850830078125,377.57891845703125
2024-03-28,1474.933349609375,241.47923278808594,320.11993408203125,259.13177490234375,381.66729736328125
2024-04-01,1473.8662109375,243.1458282470703,326.3641357421875,262.1732482910156,388.6569519042969
2024-04-02,1476.025146484375,245.48812866210938,328.69970703125,261.6116943359375,389.6680908203125
2024-04-03,1460.7880859375,248.05563354492188,334.8485412597656,262.12646484375,391.6903076171875
2024-04-04,1452.1767578125,242.3350830078125,338.0898132324219,259.83367919921875,394.6356506347656
2024-04-05,1449.3724365234375,241.38917541503906,337.99444580078125,260.5355529785156,392.9651794433594
2024-04-08,1475.057373046875,243.5962677001953,346.5265808105469,263.67059326171875,393.36077880859375
2024-04-09,1452.896484375,242.29000854492188,345.95458984375,263.1558837890625,386.7227478027344
2024-04-10,1468.7044677734375,245.0376739501953,345.5732727050781,264.41925048828125,401.22979736328125
2024-04-12,1456.370849609375,239.3621826171875,344.8582458496094,257.587646484375,400.57037353515625
2024-04-15,1454.062744140625,252.1095428466797,344.2862548828125,256.46466064453125,396.5260009765625
2024-04-16,1454.98095703125,255.08242797851562,342.4749755859375,256.65185546875,398.46026611328125
2024-04-18,1453.5665283203125,246.9745635986328,334.7532043457031,262.12646484375,385.62371826171875
2024-04-19,1459.323974609375,247.9655303955078,334.18121337890625,263.5769958496094,382.7223205566406
2024-04-22,1468.9774169921875,249.36190795898438,326.888427734375,265.4486389160156,389.4483337402344
2024-04-23,1448.603271484375,249.36190795898438,330.9400329589844,267.0395812988281,387.6898498535156
2024-04-24,1439.5205078125,251.6591033935547,335.2298583984375,271.7655029296875,390.2395935058594
2024-04-25,1449.2484130859375,254.0013885498047,342.4273376464844,274.47943115234375,397.80084228515625
2024-04-26,1441.8780517578125,254.85720825195312,339.3767395019531,273.4967956542969,400.7461853027344
2024-04-29,1454.2613525390625,255.12750244140625,346.0498962402344,274.853759765625,398.50421142578125
2024-04-30,1456.221923828125,254.8121795654297,346.2405700683594,282.48077392578125,399.4273681640625
2024-05-02,1455.775146484375,254.76710510253906,351.8173828125,293.476806640625,399.0756530761719
2024-05-03,1423.46435546875,257.7400207519531,347.9088134765625,290.9032897949219,417.27545166015625
2024-05-06,1409.095703125,254.18154907226562,340.1393737792969,287.1599426269531,404.9664306640625
2024-05-07,1391.17822265625,246.47909545898438,332.8465881347656,276.3042907714844,400.92205810546875
2024-05-08,1408.1278076171875,249.4069061279297,338.8524475097656,282.6211853027344,408.3514404296875
2024-05-09,1383.8822021484375,238.956787109375,329.891357421875,277.1465148925781,389.9318542480469
2024-05-10,1397.0845947265625,243.4611358642578,338.90008544921875,284.25885009765625,395.1192321777344
2024-05-13,1392.394287109375,240.44322204589844,334.514892578125,286.8791809082031,390.3714904785156
2024-05-14,1409.6416015625,245.8484649658203,339.1860656738281,289.40594482421875,394.5037841796875
2024-05-15,1405.86962890625,246.34396362304688,344.4769592285156,294.6466064453125,411.34075927734375
2024-05-16,1414.8778076171875,250.12762451171875,344.572265625,292.4473876953125,411.7363586425781
2024-05-17,1425.15185546875,249.9474334716797,348.3854675292969,293.0556640625,413.45086669921875
2024-05-21,1425.57373046875,252.33474731445312,354.629638671875,304.75360107421875,431.3868103027344
2024-05-22,1449.91845703125,250.44293212890625,356.39324951171875,304.84716796875,441.10223388671875
2024-05-23,1475.1319580078125,255.3527069091797,354.91558837890625,299.37249755859375,437.233642578125
2024-05-24,1469.37451171875,255.17250061035156,357.44189453125,298.3431091308594,440.4867248535156
2024-05-27,1455.4774169921875,250.12762451171875,352.389404296875,297.5477294921875,434.7279052734375
2024-05-28,1445.501220703125,247.10968017578125,348.33782958984375,292.7281188964844,428.74920654296875
2024-05-29,1430.1895751953125,244.90255737304688,347.5751953125,297.3136901855469,427.69415283203125
