Date,TCS.NS,INFY.NS,WIPRO.NS,HCLTECH.NS,TECHM.NS,MPHASIS.NS
2017-05-24,1031.0455322265625,372.6117858886719,89.82971954345703,336.37646484375,308.4051208496094,453.36639404296875
2017-05-25,1057.414794921875,383.73388671875,91.78887176513672,338.2455139160156,314.9479675292969,458.154296875
2017-05-26,1038.7413330078125,388.572998046875,92.22518157958984,338.04876708984375,317.27685546875,465.6152648925781
2017-05-29,1036.5655517578125,384.4558410644531,91.47232818603516,340.1539611816406,280.53289794921875,463.50067138671875
2017-05-30,1027.802978515625,388.76812744140625,91.737548828125,341.6099548339844,287.0758361816406,470.4430847167969
2017-05-31,1025.9896240234375,381.2948303222656,91.62631225585938,340.0753173828125,288.3326721191406,489.59429931640625
2017-06-01,1028.8104248046875,384.9006042480469,92.59305572509766,339.28826904296875,294.0254211425781,483.0509033203125
2017-06-02,1033.3626708984375,384.1279296875,94.38965606689453,337.5765686035156,295.4300842285156,494.9406433105469
2017-06-05,1049.0950927734375,379.8881530761719,95.05695343017578,337.89141845703125,297.7589416503906,485.5245666503906
2017-06-06,1086.180908203125,388.0506286621094,95.91248321533203,349.9913024902344,302.120849609375,495.10028076171875
2017-06-07,1053.6475830078125,380.8985900878906,94.0046615600586,346.46954345703125,295.65185546875,498.4118957519531
2017-06-08,1015.917724609375,378.97686767578125,93.40581512451172,341.6885986328125,293.8036193847656,502.4815368652344
2017-06-09,1010.0353393554688,375.8664855957031,91.87442016601562,338.69805908203125,285.9669189453125,514.01220703125
2017-06-12,1002.0586547851562,381.908935546875,90.06072235107422,340.5868225097656,293.7297058105469,499.4492492675781
2017-06-13,998.73828125,379.5118103027344,88.63198852539062,333.3465576171875,290.8463439941406,492.6264953613281
2017-06-14,1006.335693359375,379.82879638671875,87.63957977294922,335.9042663574219,293.2861633300781,481.6944885253906
2017-06-15,982.2999877929688,377.2532653808594,89.26507568359375,332.2644958496094,291.0312194824219,478.38287353515625
2017-06-16,977.614990234375,372.5578308105469,87.34870147705078,330.13958740234375,288.5544738769531,480.2979736328125
2017-06-19,990.6513671875,368.4370422363281,87.10916137695312,331.5168762207031,287.9261169433594,471.7995300292969
2017-06-20,996.0697631835938,373.8654479980469,87.00650787353516,336.14031982421875,291.5487060546875,475.62982177734375
2017-06-21,980.3038330078125,373.7861633300781,87.57115936279297,331.890625,289.0350341796875,473.87432861328125
2017-06-22,975.638916015625,372.51824951171875,87.2802734375,334.13360595703125,286.0777587890625,476.1086120605469
2017-06-23,962.1341552734375,373.7466125488281,87.89624786376953,335.1959228515625,281.4571533203125,472.3980407714844
2017-06-27,954.4548950195312,367.3276062011719,87.79359436035156,330.61181640625,281.01348876953125,474.7919921875
2017-06-28,957.3882446289062,366.396484375,88.42666625976562,333.8384704589844,289.99615478515625,474.712158203125
2017-06-29,950.543701171875,368.5757751464844,88.73465728759766,333.5235595703125,287.48248291015625,474.67218017578125
2017-06-30,962.39892578125,370.6955261230469,88.4095458984375,334.8220520019531,282.41815185546875,478.38287353515625
2017-07-03,966.982177734375,377.17401123046875,88.83729553222656,329.80511474609375,281.86376953125,471.83941650390625
2017-07-04,964.2319946289062,381.2353515625,88.97420501708984,331.14300537109375,279.2391357421875,477.4651184082031
2017-07-05,959.811767578125,376.7777404785156,88.22135162353516,329.54937744140625,278.83245849609375,468.1688232421875
2017-07-06,956.3695678710938,375.23248291015625,88.2042236328125,330.78875732421875,278.2040710449219,476.5475769042969
2017-07-07,950.01416015625,370.6361999511719,88.18712615966797,327.3457946777344,280.9394836425781,476.7469787597656
2017-07-10,991.9754028320312,379.214599609375,91.79742431640625,334.330322265625,283.9707336425781,491.8685607910156
2017-07-11,1008.6173095703125,386.46563720703125,90.06927490234375,334.7237854003906,284.7840270996094,480.2579040527344
2017-07-12,993.8084106445312,385.2770080566406,90.27458190917969,336.0418395996094,286.33648681640625,481.2953796386719
2017-07-13,996.6399536132812,387.1392517089844,90.36015319824219,337.8519287109375,287.7781982421875,479.77642822265625
2017-07-14,976.6985473632812,385.1581115722656,88.9228744506836,334.605712890625,287.5564270019531,473.4537353515625
2017-07-17,975.8836059570312,389.91290283203125,91.31832122802734,341.59014892578125,289.70037841796875,467.29541015625
2017-07-18,981.1387939453125,390.5270690917969,92.05406951904297,346.5482482910156,289.29376220703125,468.978759765625
2017-07-19,997.9437866210938,388.24871826171875,92.77272033691406,352.33258056640625,293.3230895996094,473.9054260253906
2017-07-20,995.9475708007812,384.1279296875,92.10542297363281,348.4959411621094,289.441650390625,473.24853515625
2017-07-21,1014.8911743164062,388.3476867675781,97.88873291015625,356.09033203125,291.8074951171875,474.3159484863281
2017-07-24,1033.887939453125,392.4883728027344,99.7708740234375,357.0544128417969,295.0234680175781,475.99920654296875
2017-07-25,1050.556640625,393.7960205078125,99.08645629882812,352.1947326660156,289.14599609375,476.7793273925781
2017-07-26,1044.2239990234375,393.8752136230469,99.01802825927734,351.2701110839844,287.8522033691406,489.3833923339844
2017-07-27,1013.8699340820312,384.7618713378906,99.1377944946289,350.3060607910156,285.5060729980469,494.7205505371094
2017-07-28,1014.9317626953125,395.1827697753906,98.91536712646484,351.42755126953125,288.57110595703125,488.1106872558594
2017-07-31,1017.9960327148438,400.6706237792969,98.71004486083984,351.3488464355469,292.01458740234375,496.4449157714844
2017-08-01,1022.02001953125,398.431884765625,100.88304901123047,347.9255065917969,304.5776062011719,486.7147216796875
2017-08-02,1010.6423950195312,393.59783935546875,100.54085540771484,347.059814453125,304.27484130859375,491.6824645996094
2017-08-03,1017.0361328125,389.8930358886719,98.9324722290039,345.383544921875,308.1346435546875,493.77630615234375
2017-08-04,1030.6607666015625,389.7940368652344,99.03511810302734,351.2599792480469,309.5346984863281,490.77923583984375
2017-08-07,1022.7554321289062,383.65240478515625,98.47048950195312,349.42608642578125,307.5291748046875,492.0108642578125
2017-08-08,1022.5919189453125,381.908935546875,98.35071563720703,347.8485107421875,301.39898681640625,477.4772644042969
2017-08-09,1026.2481689453125,384.0882263183594,98.04271697998047,346.56671142578125,298.0690612792969,477.4772644042969
2017-08-10,1026.0240478515625,388.8034362792969,98.60736083984375,348.20355224609375,305.7506408691406,470.4157409667969
2017-08-11,1019.7322387695312,391.35919189453125,99.1377944946289,344.0229797363281,304.8424987792969,469.2250671386719
2017-08-14,1008.8446655273438,388.8826904296875,98.7271499633789,339.2114562988281,304.388427734375,485.3598937988281
2017-08-16,1018.2205810546875,386.40625,99.22334289550781,340.94671630859375,317.82177734375,480.8437805175781
2017-08-17,1015.4833984375,404.4942932128906,98.67581176757812,343.6680603027344,321.1895751953125,484.8671569824219
2017-08-18,1026.98388671875,365.8219299316406,98.59026336669922,345.58087158203125,324.557373046875,485.4010009765625
2017-08-21,1033.1116943359375,346.06976318359375,98.453369140625,344.7131652832031,326.2601318359375,486.3453369140625
2017-08-22,1020.3450317382812,346.86224365234375,99.32599639892578,345.4229736328125,332.50384521484375,486.7557678222656
2017-08-23,1017.0361328125,353.7566833496094,99.24047088623047,347.059814453125,325.57904052734375,485.93463134765625
2017-08-24,1019.9569091796875,361.4237976074219,99.03511810302734,342.1299743652344,323.6870422363281,496.650146484375
2017-08-28,1016.1578369140625,372.8550720214844,99.47999572753906,342.1889953613281,323.7248229980469,504.5329284667969
2017-08-29,1009.4371337890625,367.486083984375,99.49710845947266,336.2339172363281,326.7521057128906,500.55047607421875
2017-08-30,1015.0341796875,367.169189453125,99.65111541748047,334.91259765625,322.2112121582031,502.7264099121094
2017-08-31,1019.8547973632812,362.533203125,102.35453796386719,341.2622985839844,324.0275573730469,500.13995361328125
2017-09-01,1003.55419921875,364.51446533203125,101.44769287109375,341.4397277832031,320.4327697753906,496.814453125
2017-09-04,1003.4520263671875,356.68878173828125,101.73857116699219,339.4085693359375,314.9080505371094,497.75872802734375
2017-09-05,1014.9523315429688,357.3623352050781,101.72147369384766,339.1325988769531,323.8005676269531,497.6355285644531
2017-09-06,1002.2264404296875,354.8660888671875,101.70436096191406,335.6422424316406,321.3409423828125,496.568115234375
2017-09-07,1005.0455322265625,354.925537109375,102.30323791503906,338.8959045410156,322.4382629394531,499.4420166015625
2017-09-08,1009.335205078125,350.3885803222656,102.8336410522461,338.974853515625,326.0330505371094,496.650146484375
2017-09-11,1002.737060546875,348.1698303222656,103.05607604980469,339.44805908203125,334.1310119628906,500.1809997558594
2017-09-12,1016.6275024414062,350.2895812988281,102.0123519897461,340.769287109375,334.0552978515625,495.049072265625
2017-09-13,1016.93359375,350.17071533203125,101.25947570800781,343.6285705566406,333.6012878417969,496.9787292480469
2017-09-14,1016.0147705078125,353.5981750488281,96.9990005493164,347.375244140625,334.0552978515625,496.650146484375
2017-09-15,1023.8179931640625,359.87841796875,97.78605651855469,349.8401184082031,336.25,515.3716430664062
2017-09-18,1020.9579467773438,360.2152099609375,99.00090026855469,353.90240478515625,336.85546875,503.2191467285156
2017-09-19,1020.6312866210938,361.46337890625,98.98381042480469,352.4431457519531,338.86102294921875,512.0460205078125
2017-09-20,1018.7110595703125,361.6416931152344,99.89065551757812,350.78668212890625,339.73138427734375,503.9170837402344
2017-09-21,1031.5186767578125,360.3935241699219,99.89065551757812,343.23419189453125,348.3211364746094,509.0490417480469
2017-09-22,1022.8164672851562,355.9359130859375,100.7632827758789,348.8147888183594,346.9210205078125,504.7381591796875
2017-09-25,1025.7376708984375,354.76702880859375,99.89065551757812,344.7131652832031,342.0396423339844,500.0168151855469
2017-09-26,1010.989501953125,358.9472961425781,99.32599639892578,344.5553894042969,338.5583190917969,491.7646789550781
2017-09-27,1019.303466796875,356.5302429199219,98.65869140625,344.9497375488281,340.5260009765625,488.7264709472656
2017-09-28,1011.7246704101562,355.0246276855469,97.83739471435547,345.1667175292969,343.9316101074219,502.6033020019531
2017-09-29,995.178955078125,356.56988525390625,95.90391540527344,345.0089111328125,346.5047912597656,508.0226135253906
2017-10-03,1000.2861328125,358.0161437988281,96.82788848876953,348.0655212402344,350.62939453125,508.72064208984375
2017-10-04,997.7733764648438,356.450927734375,96.75944519042969,349.6627197265625,351.9537658691406,506.54461669921875
2017-10-05,992.5850830078125,357.8179931640625,97.05032348632812,352.2460021972656,341.28289794921875,503.8760070800781
2017-10-06,999.550537109375,364.5936279296875,98.07695007324219,358.06317138671875,345.74798583984375,507.2015380859375
2017-10-09,1002.5941162109375,366.0794982910156,98.14540100097656,356.0517272949219,350.62939453125,503.3833312988281
2017-10-10,1004.6983642578125,370.65606689453125,98.21382904052734,354.789794921875,352.8997802734375,508.5152893066406
2017-10-11,1021.4890747070312,368.7738952636719,99.46288299560547,358.4772033691406,353.6188049316406,511.7998046875
2017-10-12,1041.03759765625,367.42669677734375,100.42106628417969,361.2576599121094,358.8786315917969,521.119384765625
2017-10-13,1045.28662109375,368.5361633300781,99.89065551757812,365.3987121582031,360.3166198730469,526.9083251953125
2017-10-16,1055.8267822265625,372.06256103515625,99.47999572753906,364.018310546875,358.5758361816406,538.7733154296875
2017-10-17,1059.9732666015625,368.6945495605469,99.18912506103516,364.13665771484375,357.9704895019531,537.9111328125
2017-10-18,1056.7255859375,366.2578125,100.86595153808594,364.29443359375,346.9588928222656,529.043212890625
2017-10-19,1055.62255859375,367.2879943847656,99.94198608398438,363.7422790527344,346.8832092285156,533.39501953125
2017-10-23,1057.25634765625,372.2607421875,101.60169219970703,369.63836669921875,350.4780578613281,554.9903564453125
2017-10-24,1053.3751220703125,367.1097106933594,101.56746673583984,360.6856994628906,344.1966247558594,566.8554077148438
2017-10-25,1048.6641845703125,370.5965576171875,102.28610229492188,357.7279052734375,354.2620544433594,577.8994140625
2017-10-26,1040.0413818359375,375.37115478515625,103.44961547851562,342.7413635253906,361.1868591308594,552.116455078125
2017-10-27,1058.65966796875,374.9749755859375,101.6187973022461,337.1803894042969,360.5436096191406,578.2689208984375
2017-10-30,1071.727783203125,374.0833740234375,100.35263061523438,329.8447570800781,367.46832275390625,578.8026123046875
2017-10-31,1074.9232177734375,370.3670349121094,100.62639617919922,337.5156555175781,364.819580078125,569.4419555664062
2017-11-01,1066.259033203125,372.4562072753906,100.4552993774414,332.3172607421875,369.70098876953125,566.1984252929688
2017-11-02,1075.803955078125,370.7889709472656,100.35263061523438,339.1363830566406,354.1485900878906,571.7410278320312
2017-11-03,1073.325439453125,372.2956237792969,100.79749298095703,334.88677978515625,350.7429504394531,576.0518798828125
2017-11-06,1091.9443359375,373.1191101074219,102.6112060546875,334.056640625,348.4725341796875,568.6617431640625
2017-11-07,1110.173828125,383.886474609375,103.43251037597656,346.5879821777344,356.07843017578125,579.7879028320312
2017-11-08,1120.3939208984375,382.600830078125,103.48383331298828,347.3193359375,370.7605285644531,606.3919677734375
2017-11-09,1120.9676513671875,383.48468017578125,103.51805877685547,346.2716979980469,371.0254211425781,597.4417724609375
2017-11-10,1109.6409912109375,386.5179748535156,103.56938934326172,342.75347900390625,371.59295654296875,602.3274536132812
2017-11-13,1130.2054443359375,382.460205078125,102.18344116210938,343.7219543457031,370.9118957519531,598.9609985351562
2017-11-14,1112.03759765625,381.31512451171875,102.14923858642578,343.840576171875,369.24688720703125,584.303955078125
2017-11-15,1108.2276611328125,382.39996337890625,101.46481323242188,335.3611755371094,375.7933044433594,586.274658203125
2017-11-16,1125.16650390625,397.1045837402344,101.85835266113281,336.7645568847656,378.3285827636719,584.9609985351562
2017-11-17,1109.0469970703125,390.09375,101.00282287597656,332.060302734375,366.7115478515625,584.3861083984375
2017-11-20,1107.4697265625,385.91534423828125,100.72904968261719,332.91015625,360.8463134765625,579.6647338867188
2017-11-21,1094.9759521484375,388.2054138183594,100.60929107666016,331.151123046875,373.74993896484375,596.4154663085938
2017-11-22,1098.1297607421875,388.22552490234375,100.71195983886719,332.91015625,365.2358093261719,594.4857788085938
2017-11-23,1098.375244140625,398.24957275390625,100.4552993774414,337.4761047363281,370.5334777832031,589.6823120117188
2017-11-24,1101.1610107421875,405.60186767578125,100.16442108154297,339.3341064453125,373.93914794921875,589.2306518554688
2017-11-27,1100.260009765625,401.2628173828125,100.88304901123047,340.2432556152344,377.4583435058594,593.6647338867188
2017-11-28,1100.0347900390625,395.61798095703125,100.90016174316406,339.6700744628906,378.1772766113281,599.248291015625
2017-11-29,1088.91259765625,394.814453125,102.20055389404297,337.2586975097656,375.7933044433594,597.0723876953125
2017-11-30,1080.248779296875,392.1627197265625,99.89065551757812,335.22283935546875,370.2685852050781,598.55029296875
2017-12-01,1077.3607177734375,385.2122802734375,99.03511810302734,328.107177734375,357.894775390625,591.201416015625
2017-12-04,1078.3438720703125,395.8790588378906,99.22334289550781,335.2030334472656,357.8191223144531,600.6851806640625
2017-12-05,1079.6546630859375,395.4773254394531,96.9990005493164,335.22283935546875,352.2186584472656,591.9814453125
2017-12-06,1078.7333984375,397.86785888671875,96.67388916015625,339.4131164550781,357.4028015136719,594.7321166992188
2017-12-07,1072.1578369140625,401.6846008300781,96.22901916503906,341.3501281738281,376.36083984375,585.3304443359375
2017-12-08,1065.7059326171875,402.50823974609375,96.8107681274414,344.0975036621094,375.4527282714844,581.101806640625
2017-12-11,1090.1209716796875,403.8943176269531,99.03511810302734,347.87274169921875,378.89617919921875,581.5121459960938
2017-12-12,1070.0684814453125,405.9835205078125,98.48760223388672,345.9752502441406,379.3124694824219,583.236572265625
2017-12-13,1076.7257080078125,403.2716369628906,98.28227996826172,342.476806640625,381.1287841796875,589.8054809570312
2017-12-14,1047.8043212890625,407.0281066894531,98.7613525390625,348.9992980957031,389.1888427734375,578.7203979492188
2017-12-15,1042.806640625,410.96539306640625,99.1377944946289,352.5373229980469,378.97186279296875,579.41845703125
2017-12-18,1057.10302734375,408.4342956542969,101.22526550292969,349.8493347167969,373.86346435546875,588.3275146484375
2017-12-19,1054.972900390625,403.35198974609375,100.0617446899414,343.70220947265625,374.8851623535156,600.767333984375
2017-12-20,1060.5650634765625,408.13299560546875,101.46481323242188,343.8603210449219,373.0688171386719,599.04296875
2017-12-21,1063.330078125,410.6239013671875,101.89256286621094,351.92462158203125,371.328125,617.1484985351562
2017-12-22,1084.24267578125,417.5744323730469,103.21006774902344,350.60040283203125,373.4471740722656,603.5181274414062
2017-12-26,1085.348876953125,416.06787109375,103.65493774414062,351.2131652832031,373.4093322753906,594.362548828125
2017-12-27,1073.243408203125,415.5254821777344,104.92111206054688,349.3155517578125,380.6747131347656,595.55322265625
2017-12-28,1076.1317138671875,415.1236877441406,105.40020751953125,347.2007141113281,376.17169189453125,594.896484375
2017-12-29,1106.548095703125,418.6592712402344,107.53901672363281,352.0234680175781,381.46929931640625,595.8407592773438
2018-01-01,1083.77197265625,415.2442932128906,108.32608795166016,347.3587951660156,380.7503967285156,606.1865844726562
2018-01-02,1077.8724365234375,413.69744873046875,109.06183624267578,352.93267822265625,388.9617614746094,603.2306518554688
2018-01-03,1080.924560546875,410.32257080078125,106.06751251220703,354.7115783691406,393.124267578125,591.242431640625
2018-01-04,1088.482666015625,407.95220947265625,106.6492691040039,353.05120849609375,395.4703063964844,587.793701171875
2018-01-05,1101.632080078125,406.5862121582031,105.93062591552734,355.7986755371094,397.66510009765625,586.274658203125
2018-01-08,1111.95556640625,416.2486572265625,106.47817993164062,355.9765319824219,405.87640380859375,587.5884399414062
2018-01-09,1109.7435302734375,418.37799072265625,108.54852294921875,353.3477478027344,404.0222473144531,584.9198608398438
2018-01-10,1149.7252197265625,422.7572326660156,111.79952239990234,362.0445861816406,410.26593017578125,582.9902954101562
2018-01-11,1143.1297607421875,432.2188720703125,109.88312530517578,362.45965576171875,417.5312805175781,588.0811157226562
2018-01-12,1137.333251953125,433.2834167480469,109.09605407714844,366.0174255371094,416.812255859375,598.2630004882812
2018-01-15,1124.94140625,434.3682556152344,107.79566955566406,359.43548583984375,411.51458740234375,614.9315185546875
2018-01-16,1167.85205078125,451.12188720703125,113.59610748291016,375.2479553222656,422.0343322753906,608.8964233398438
2018-01-17,1183.4599609375,462.87347412109375,111.4572982788086,376.67108154296875,419.95306396484375,625.7702026367188
2018-01-18,1195.4422607421875,463.114501953125,111.3375244140625,377.2244873046875,418.2502746582031,652.2510986328125
2018-01-19,1212.279052734375,459.3982238769531,112.56947326660156,378.8254699707031,418.4394836425781,648.3098754882812
2018-01-22,1279.6614990234375,462.0296936035156,110.03713989257812,382.0077209472656,431.0024719238281,658.53271484375
2018-01-23,1273.7489013671875,472.91754150390625,107.88121032714844,393.4717102050781,445.192626953125,653.770263671875
2018-01-24,1303.5599365234375,476.4129943847656,107.43634033203125,402.6034240722656,456.4690856933594,658.9843139648438
2018-01-25,1281.571533203125,472.2345886230469,106.75193786621094,399.0851745605469,452.912109375,676.4329223632812
2018-01-29,1313.517822265625,475.2478942871094,106.47817993164062,400.8675537109375,457.7177429199219,722.3740844726562
2018-01-30,1294.6292724609375,470.3262023925781,105.1606674194336,396.2530822753906,456.3177795410156,725.3302001953125
2018-01-31,1277.99853515625,462.1301574707031,104.6113510131836,390.76715087890625,463.6587829589844,734.7730102539062
2018-02-01,1288.777587890625,459.8602294921875,103.25521087646484,390.1135559082031,462.4479064941406,722.2921142578125
2018-02-02,1294.9576416015625,459.31793212890625,103.2037124633789,392.490234375,468.8050842285156,701.764404296875
2018-02-05,1274.24169921875,457.2889099121094,102.56853485107422,393.3813781738281,476.0704650878906,703.1190185546875
2018-02-06,1230.7364501953125,445.0552062988281,101.16091918945312,377.81488037109375,459.1557922363281,694.1278686523438
2018-02-07,1213.408203125,445.5776062011719,99.34129333496094,371.7545471191406,456.4311218261719,684.356689453125
2018-02-08,1221.2713623046875,455.70196533203125,99.49578857421875,374.052001953125,460.3288269042969,716.0515747070312
2018-02-09,1220.2447509765625,445.6177062988281,97.84781646728516,381.8351745605469,450.4903259277344,737.031005859375
2018-02-12,1218.4381103515625,443.0665588378906,99.20394897460938,371.99224853515625,446.7818908691406,704.2686157226562
2018-02-14,1195.648681640625,441.0375061035156,100.7489242553711,371.45751953125,462.7884216308594,731.447509765625
2018-02-15,1201.417724609375,447.74700927734375,100.42276763916016,372.2101135253906,458.3611755371094,721.922607421875
2018-02-16,1204.3743896484375,453.21112060546875,99.90777587890625,371.1802673339844,442.2410583496094,708.456298828125
2018-02-19,1200.493896484375,454.6976013183594,99.54727935791016,362.1097412109375,433.2350769042969,705.5413818359375
2018-02-20,1209.1787109375,456.7865905761719,100.06228637695312,359.4360046386719,434.55950927734375,710.8786010742188
2018-02-21,1249.23486328125,460.9852600097656,100.31977844238281,373.47760009765625,450.4525146484375,727.7935180664062
2018-02-22,1252.4786376953125,466.3486328125,100.4742660522461,372.7249755859375,456.0527648925781,744.1336669921875
2018-02-23,1262.99072265625,464.2997741699219,101.28108215332031,378.508056640625,470.3187561035156,744.5853271484375
2018-02-26,1244.882080078125,457.4496765136719,100.1137924194336,374.7253112792969,463.5074157714844,726.0692138671875
2018-02-27,1249.25537109375,462.11016845703125,100.16526794433594,376.2502746582031,462.0694274902344,716.462158203125
2018-02-28,1246.2578125,471.109619140625,100.52576446533203,372.4477233886719,463.6587829589844,705.9109497070312
2018-03-01,1247.34619140625,466.3486328125,100.42276763916016,373.43798828125,463.091064453125,701.928466796875
2018-03-05,1275.3299560546875,464.4001159667969,99.89061737060547,369.1997985839844,477.4326477050781,704.8024291992188
2018-03-06,1249.4404296875,462.5721435546875,98.51731872558594,369.4770812988281,467.1400146484375,694.948974609375
2018-03-07,1243.1368408203125,459.6593017578125,97.9679946899414,376.111572265625,460.9342041015625,691.130859375
2018-03-08,1233.4874267578125,464.7015075683594,97.91648864746094,376.5473327636719,459.5341796875,684.1514282226562
2018-03-09,1245.8680419921875,467.4133605957031,97.864990234375,373.51715087890625,468.6159362792969,677.500244140625
2018-03-12,1253.279296875,476.3929138183594,99.80477905273438,383.28094482421875,468.880615234375,703.5706787109375
2018-03-13,1185.3831787109375,475.609375,101.83040618896484,379.0625305175781,468.5780334472656,697.7819213867188
2018-03-14,1185.4241943359375,474.4041748046875,100.88626098632812,382.2510986328125,483.67645263671875,711.2070922851562
2018-03-15,1178.3614501953125,475.0871276855469,100.73176574707031,379.9140930175781,478.189453125,723.6879272460938
2018-03-16,1160.2939453125,470.8283386230469,101.53858947753906,383.2611083984375,480.3464050292969,719.0896606445312
2018-03-19,1162.47021484375,460.7240295410156,99.1009521484375,366.9816589355469,461.57757568359375,702.5443115234375
2018-03-20,1176.3699951171875,467.87548828125,100.80042266845703,371.2199401855469,479.3625183105469,691.2129516601562
2018-03-21,1173.0439453125,469.06072998046875,101.36692810058594,371.2793273925781,473.6486511230469,703.6117553710938
2018-03-22,1162.6143798828125,466.56976318359375,99.03229522705078,368.5857849121094,468.5022888183594,693.7994384765625
2018-03-23,1157.1943359375,469.100830078125,97.7276611328125,379.2209167480469,471.756591796875,685.8756713867188
2018-03-26,1156.7218017578125,464.13909912109375,94.07123565673828,383.0433044433594,469.52398681640625,680.4564208984375
2018-03-27,1169.3277587890625,463.6368103027344,94.08842468261719,385.0238037109375,470.4700927734375,666.2511596679688
2018-03-28,1169.92333984375,454.71759033203125,96.5260238647461,383.6572265625,483.3736877441406,687.887451171875
2018-04-02,1194.7657470703125,456.8670654296875,99.44428253173828,387.9747009277344,484.5843811035156,695.3185424804688
2018-04-03,1195.422607421875,458.19281005859375,97.47016143798828,383.9146423339844,466.1563415527344,699.5061645507812
2018-04-04,1195.279296875,451.66424560546875,96.68052673339844,379.9537658691406,458.8529968261719,714.1220092773438
2018-04-05,1214.59912109375,461.04547119140625,98.27698516845703,381.0627136230469,467.2157287597656,714.1220092773438
2018-04-06,1211.457763671875,452.7891845703125,97.48733520507812,377.33953857421875,467.8590393066406,753.0838623046875
2018-04-09,1200.6170654296875,446.46148681640625,97.864990234375,377.57720947265625,465.3236999511719,736.3330688476562
2018-04-10,1206.24267578125,447.32513427734375,98.19114685058594,375.6759948730469,474.1027526855469,747.048583984375
2018-04-11,1237.675537109375,451.684326171875,98.08814239501953,383.1423034667969,479.3247375488281,737.9343872070312
2018-04-12,1289.0445556640625,467.09197998046875,98.48297882080078,400.07537841796875,494.0445556640625,760.2686157226562
2018-04-13,1294.81396484375,470.64764404296875,100.98925018310547,392.62872314453125,508.2347106933594,744.544189453125
2018-04-16,1308.9189453125,455.2800598144531,99.53011322021484,396.05499267578125,506.0780029296875,735.7994384765625
2018-04-17,1300.275146484375,452.0659484863281,97.76197814941406,400.4516906738281,505.77520751953125,738.8786010742188
2018-04-18,1297.195556640625,452.36724853515625,100.4742660522461,394.84686279296875,497.0718078613281,737.3595581054688
2018-04-19,1310.3555908203125,455.1394958496094,100.40560150146484,403.4422302246094,503.4290466308594,726.9723510742188
2018-04-20,1397.120361328125,473.4600524902344,102.32821655273438,420.7911376953125,530.1443481445312,742.2041015625
2018-04-23,1399.66650390625,477.17620849609375,102.08790588378906,430.950927734375,531.2797241210938,765.1130981445312
2018-04-24,1390.221435546875,463.8377380371094,98.51731872558594,420.6326904296875,516.6732177734375,806.4971923828125
2018-04-25,1424.960693359375,466.18798828125,98.58598327636719,423.3459777832031,519.4734497070312,822.0984497070312
2018-04-26,1453.293212890625,472.6563720703125,96.59468078613281,426.7127990722656,523.0304565429688,818.89599609375
2018-04-27,1417.446044921875,476.171875,94.80938720703125,412.59197998046875,507.440185546875,828.2977905273438
2018-04-30,1450.3575439453125,481.91717529296875,95.70204162597656,416.98858642578125,507.5157775878906,850.96044921875
2018-05-02,1437.0740966796875,480.93280029296875,94.60340118408203,396.2926330566406,501.4234313964844,824.0279541015625
2018-05-03,1429.7236328125,475.1072082519531,93.19576263427734,366.66485595703125,494.1581726074219,810.0279541015625
2018-05-04,1429.27197265625,471.310546875,92.66361236572266,368.3086242675781,501.499267578125,800.7083740234375
2018-05-07,1404.7164306640625,475.2878723144531,94.32874298095703,367.65496826171875,497.5260314941406,814.7904052734375
2018-05-08,1413.0318603515625,468.27716064453125,93.64207458496094,364.4466552734375,494.4609375,796.110107421875
2018-05-09,1432.78271484375,470.34619140625,92.78378295898438,368.1779479980469,495.028564453125,812.655517578125
2018-05-10,1417.15869140625,469.26153564453125,92.85244750976562,369.2497863769531,502.2181091308594,817.7464599609375
2018-05-11,1419.499267578125,474.38409423828125,93.60775756835938,370.3017578125,504.3751220703125,811.2597045898438
2018-05-14,1409.8909912109375,477.8191833496094,93.50475311279297,367.3046875,504.98046875,807.6057739257812
2018-05-15,1429.9493408203125,479.9283752441406,93.041259765625,367.1856689453125,507.5537109375,884.7493896484375
2018-05-16,1434.671875,478.0802307128906,94.31157684326172,365.3000793457031,509.10516357421875,901.7875366210938
2018-05-17,1433.8092041015625,475.2478942871094,95.5647201538086,361.13214111328125,511.4512023925781,927.2418212890625
2018-05-18,1438.01806640625,475.36846923828125,92.32028198242188,353.5699462890625,524.4305419921875,925.230224609375
2018-05-21,1460.4793701171875,473.8818054199219,90.92981719970703,355.6539611816406,518.6787719726562,888.8547973632812
2018-05-22,1440.8309326171875,479.64715576171875,90.96414947509766,359.2068176269531,519.4734497070312,872.9252319335938
2018-05-23,1435.16455078125,476.0513916015625,90.44915008544922,355.0189514160156,527.836181640625,887.4589233398438
2018-05-24,1479.758056640625,490.5550842285156,90.75813293457031,361.90606689453125,538.355712890625,900.3914794921875
2018-05-25,1472.4078369140625,493.48797607421875,90.84398651123047,363.61297607421875,531.84716796875,918.0043334960938
2018-05-28,1438.01806640625,487.90350341796875,90.39765930175781,355.0784912109375,511.0349426269531,870.5850830078125
2018-05-29,1446.8262939453125,488.8275451660156,90.29466247558594,359.2862243652344,513.0026245117188,850.4677734375
2018-05-30,1442.966552734375,486.81866455078125,89.55651092529297,360.1792907714844,520.1166381835938,869.39453125
2018-05-31,1441.7242431640625,494.8941345214844,89.91700744628906,361.3702087402344,539.1126708984375,904.127685546875
